port	company	operator_or_owner	month	year	K_low	K_central	K_high	K_HPC_low	K_HPC_central	K_HPC_high	K_IPC_low	K_IPC_central	K_IPC_high	K_SIPG_low	K_SIPG_central	K_SIPG_high	K_cluster_low	K_cluster_central	K_cluster_high
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-06-01	2022	12043354.976907482	11259695.62737202	10514732.58152295	1152047.4783364658	1076666.71463601	1004962.3154650136	12043354.976907482	11259695.62737202	10514732.58152295	1252790.262754555	1239707.4316068368	1226484.2797483425	14448192.717998505	13576069.773614867	12746179.176736308
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-06-01	2022	1252790.262754555	1239707.4316068368	1226484.2797483425	1152047.4783364658	1076666.71463601	1004962.3154650136	12043354.976907482	11259695.62737202	10514732.58152295	1252790.262754555	1239707.4316068368	1226484.2797483425	14448192.717998505	13576069.773614867	12746179.176736308
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-07-01	2022	1148170.3633007435	1071188.3404896797	998085.8123980477	1148170.3633007435	1071188.3404896797	998085.8123980477	12018342.274674816	11218042.577501994	10458523.82833951	1248593.904057704	1233418.71862712	1218107.5727319606	14415106.542033263	13522649.636618793	12674717.213469518
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-07-01	2022	14415106.542033263	13522649.636618793	12674717.213469518	1148170.3633007435	1071188.3404896797	998085.8123980477	12018342.274674816	11218042.577501994	10458523.82833951	1248593.904057704	1233418.71862712	1218107.5727319606	14415106.542033263	13522649.636618793	12674717.213469518
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-07-01	2022	12018342.274674816	11218042.577501994	10458523.82833951	1148170.3633007435	1071188.3404896797	998085.8123980477	12018342.274674816	11218042.577501994	10458523.82833951	1248593.904057704	1233418.71862712	1218107.5727319606	14415106.542033263	13522649.636618793	12674717.213469518
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-07-01	2022	1248593.904057704	1233418.71862712	1218107.5727319606	1148170.3633007435	1071188.3404896797	998085.8123980477	12018342.274674816	11218042.577501994	10458523.82833951	1248593.904057704	1233418.71862712	1218107.5727319606	14415106.542033263	13522649.636618793	12674717.213469518
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-08-01	2022	1144222.059412583	1065604.2252173063	991085.7858322682	1144222.059412583	1065604.2252173063	991085.7858322682	11992550.389317617	11175162.963289132	10400757.097921994	1244272.4329695443	1226953.893766436	1209511.7416230713	14381044.881699745	13467721.082272876	12601354.625377333
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-08-01	2022	14381044.881699745	13467721.082272876	12601354.625377333	1144222.059412583	1065604.2252173063	991085.7858322682	11992550.389317617	11175162.963289132	10400757.097921994	1244272.4329695443	1226953.893766436	1209511.7416230713	14381044.881699745	13467721.082272876	12601354.625377333
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-08-01	2022	11992550.389317617	11175162.963289132	10400757.097921994	1144222.059412583	1065604.2252173063	991085.7858322682	11992550.389317617	11175162.963289132	10400757.097921994	1244272.4329695443	1226953.893766436	1209511.7416230713	14381044.881699745	13467721.082272876	12601354.625377333
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-08-01	2022	1244272.4329695443	1226953.893766436	1209511.7416230713	1144222.059412583	1065604.2252173063	991085.7858322682	11992550.389317617	11175162.963289132	10400757.097921994	1244272.4329695443	1226953.893766436	1209511.7416230713	14381044.881699745	13467721.082272876	12601354.625377333
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-09-01	2022	1140287.4541322174	1060052.783507058	984147.3356404334	1140287.4541322174	1060052.783507058	984147.3356404334	11966813.854468375	11132447.251227856	10343309.436925547	1239965.918795963	1220522.9535548564	1200976.5687960174	14347067.227396557	13413022.98828977	12528433.341362
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-09-01	2022	14347067.227396557	13413022.98828977	12528433.341362	1140287.4541322174	1060052.783507058	984147.3356404334	11966813.854468375	11132447.251227856	10343309.436925547	1239965.918795963	1220522.9535548564	1200976.5687960174	14347067.227396557	13413022.98828977	12528433.341362
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-09-01	2022	11966813.854468375	11132447.251227856	10343309.436925547	1140287.4541322174	1060052.783507058	984147.3356404334	11966813.854468375	11132447.251227856	10343309.436925547	1239965.918795963	1220522.9535548564	1200976.5687960174	14347067.227396557	13413022.98828977	12528433.341362
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-09-01	2022	1239965.918795963	1220522.9535548564	1200976.5687960174	1140287.4541322174	1060052.783507058	984147.3356404334	11966813.854468375	11132447.251227856	10343309.436925547	1239965.918795963	1220522.9535548564	1200976.5687960174	14347067.227396557	13413022.98828977	12528433.341362
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-10-01	2022	1136450.196785607	1054668.7643659618	977448.2010334488	1136450.196785607	1054668.7643659618	977448.2010334488	11941960.119592212	11091264.931929354	10288017.062846327	1235812.5166489044	1214331.5584366412	1192774.0756891302	14314222.833026722	13360265.254731957	12458239.339568906
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-10-01	2022	14314222.833026722	13360265.254731957	12458239.339568906	1136450.196785607	1054668.7643659618	977448.2010334488	11941960.119592212	11091264.931929354	10288017.062846327	1235812.5166489044	1214331.5584366412	1192774.0756891302	14314222.833026722	13360265.254731957	12458239.339568906
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-10-01	2022	11941960.119592212	11091264.931929354	10288017.062846327	1136450.196785607	1054668.7643659618	977448.2010334488	11941960.119592212	11091264.931929354	10288017.062846327	1235812.5166489044	1214331.5584366412	1192774.0756891302	14314222.833026722	13360265.254731957	12458239.339568906
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-10-01	2022	1235812.5166489044	1214331.5584366412	1192774.0756891302	1136450.196785607	1054668.7643659618	977448.2010334488	11941960.119592212	11091264.931929354	10288017.062846327	1235812.5166489044	1214331.5584366412	1192774.0756891302	14314222.833026722	13360265.254731957	12458239.339568906
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-11-01	2022	1132542.5358913883	1049181.1469888636	970629.3105082414	1132542.5358913883	1049181.1469888636	970629.3105082414	11916332.153662683	11048869.909970034	10231192.111452151	1231535.282839154	1207966.776769607	1184357.0157059217	14280409.972393226	13306017.833728503	12386178.437666316
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-11-01	2022	14280409.972393226	13306017.833728503	12386178.437666316	1132542.5358913883	1049181.1469888636	970629.3105082414	11916332.153662683	11048869.909970034	10231192.111452151	1231535.282839154	1207966.776769607	1184357.0157059217	14280409.972393226	13306017.833728503	12386178.437666316
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-11-01	2022	11916332.153662683	11048869.909970034	10231192.111452151	1132542.5358913883	1049181.1469888636	970629.3105082414	11916332.153662683	11048869.909970034	10231192.111452151	1231535.282839154	1207966.776769607	1184357.0157059217	14280409.972393226	13306017.833728503	12386178.437666316
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-11-01	2022	1231535.282839154	1207966.776769607	1184357.0157059217	1132542.5358913883	1049181.1469888636	970629.3105082414	11916332.153662683	11048869.909970034	10231192.111452151	1231535.282839154	1207966.776769607	1184357.0157059217	14280409.972393226	13306017.833728503	12386178.437666316
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2022-12-01	2022	1128731.5213318863	1043858.7696226372	964045.0348646364	1128731.5213318863	1043858.7696226372	964045.0348646364	11891583.263636844	11007996.768759305	10176499.08452957	1227410.1200339624	1201839.0758665872	1176268.0316992125	14247724.905002693	13253694.61424853	12316812.151093418
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2022-12-01	2022	14247724.905002693	13253694.61424853	12316812.151093418	1128731.5213318863	1043858.7696226372	964045.0348646364	11891583.263636844	11007996.768759305	10176499.08452957	1227410.1200339624	1201839.0758665872	1176268.0316992125	14247724.905002693	13253694.61424853	12316812.151093418
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2022-12-01	2022	11891583.263636844	11007996.768759305	10176499.08452957	1128731.5213318863	1043858.7696226372	964045.0348646364	11891583.263636844	11007996.768759305	10176499.08452957	1227410.1200339624	1201839.0758665872	1176268.0316992125	14247724.905002693	13253694.61424853	12316812.151093418
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2022-12-01	2022	1227410.1200339624	1201839.0758665872	1176268.0316992125	1128731.5213318863	1043858.7696226372	964045.0348646364	11891583.263636844	11007996.768759305	10176499.08452957	1227410.1200339624	1201839.0758665872	1176268.0316992125	14247724.905002693	13253694.61424853	12316812.151093418
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-01-01	2023	1124569.3179793986	1038103.7746967518	956895.6249659082	1124569.3179793986	1038103.7746967518	956895.6249659082	11882059.70523339	10982501.742157474	10137474.69248648	1223161.9675083065	1195539.77213553	1167967.4500711092	14229790.990721095	13216145.288989756	12262337.767523497
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-01-01	2023	14229790.990721095	13216145.288989756	12262337.767523497	1124569.3179793986	1038103.7746967518	956895.6249659082	11882059.70523339	10982501.742157474	10137474.69248648	1223161.9675083065	1195539.77213553	1167967.4500711092	14229790.990721095	13216145.288989756	12262337.767523497
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-01-01	2023	11882059.70523339	10982501.742157474	10137474.69248648	1124569.3179793986	1038103.7746967518	956895.6249659082	11882059.70523339	10982501.742157474	10137474.69248648	1223161.9675083065	1195539.77213553	1167967.4500711092	14229790.990721095	13216145.288989756	12262337.767523497
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-01-01	2023	1223161.9675083065	1195539.77213553	1167967.4500711092	1124569.3179793986	1038103.7746967518	956895.6249659082	11882059.70523339	10982501.742157474	10137474.69248648	1223161.9675083065	1195539.77213553	1167967.4500711092	14229790.990721095	13216145.288989756	12262337.767523497
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-02-01	2023	1120422.7699163756	1032385.0819630692	949814.3728395331	1120422.7699163756	1032385.0819630692	949814.3728395331	11872543.773918996	10957065.763209408	10098599.949469252	1218928.5181365388	1189273.485493277	1159725.4432350674	14211895.06197191	13178724.330665754	12208139.765543852
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-02-01	2023	14211895.06197191	13178724.330665754	12208139.765543852	1120422.7699163756	1032385.0819630692	949814.3728395331	11872543.773918996	10957065.763209408	10098599.949469252	1218928.5181365388	1189273.485493277	1159725.4432350674	14211895.06197191	13178724.330665754	12208139.765543852
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-02-01	2023	11872543.773918996	10957065.763209408	10098599.949469252	1120422.7699163756	1032385.0819630692	949814.3728395331	11872543.773918996	10957065.763209408	10098599.949469252	1218928.5181365388	1189273.485493277	1159725.4432350674	14211895.06197191	13178724.330665754	12208139.765543852
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-02-01	2023	1218928.5181365388	1189273.485493277	1159725.4432350674	1120422.7699163756	1032385.0819630692	949814.3728395331	11872543.773918996	10957065.763209408	10098599.949469252	1218928.5181365388	1189273.485493277	1159725.4432350674	14211895.06197191	13178724.330665754	12208139.765543852
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-03-01	2023	1116565.097617176	1027124.9986218044	943350.5798321476	1116565.097617176	1027124.9986218044	943350.5798321476	11863955.289748205	10934141.969568923	10063615.42750255	1215117.352755607	1183641.8486147032	1152331.0523698323	14195637.740120988	13144908.816805432	12159297.059704531
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-03-01	2023	14195637.740120988	13144908.816805432	12159297.059704531	1116565.097617176	1027124.9986218044	943350.5798321476	11863955.289748205	10934141.969568923	10063615.42750255	1215117.352755607	1183641.8486147032	1152331.0523698323	14195637.740120988	13144908.816805432	12159297.059704531
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-03-01	2023	11863955.289748205	10934141.969568923	10063615.42750255	1116565.097617176	1027124.9986218044	943350.5798321476	11863955.289748205	10934141.969568923	10063615.42750255	1215117.352755607	1183641.8486147032	1152331.0523698323	14195637.740120988	13144908.816805432	12159297.059704531
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-03-01	2023	1215117.352755607	1183641.8486147032	1152331.0523698323	1116565.097617176	1027124.9986218044	943350.5798321476	11863955.289748205	10934141.969568923	10063615.42750255	1215117.352755607	1183641.8486147032	1152331.0523698323	14195637.740120988	13144908.816805432	12159297.059704531
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-04-01	2023	1112448.560467342	1021475.0962121314	936397.4517855572	1112448.560467342	1021475.0962121314	936397.4517855572	11854453.857635004	10908817.994077444	10025023.916752968	1210911.746359813	1177437.923594344	1144199.387047792	14177814.16446216	13107731.01388392	12105620.755586317
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-04-01	2023	14177814.16446216	13107731.01388392	12105620.755586317	1112448.560467342	1021475.0962121314	936397.4517855572	11854453.857635004	10908817.994077444	10025023.916752968	1210911.746359813	1177437.923594344	1144199.387047792	14177814.16446216	13107731.01388392	12105620.755586317
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-04-01	2023	11854453.857635004	10908817.994077444	10025023.916752968	1112448.560467342	1021475.0962121314	936397.4517855572	11854453.857635004	10908817.994077444	10025023.916752968	1210911.746359813	1177437.923594344	1144199.387047792	14177814.16446216	13107731.01388392	12105620.755586317
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-04-01	2023	1210911.746359813	1177437.923594344	1144199.387047792	1112448.560467342	1021475.0962121314	936397.4517855572	11854453.857635004	10908817.994077444	10025023.916752968	1210911.746359813	1177437.923594344	1144199.387047792	14177814.16446216	13107731.01388392	12105620.755586317
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-05-01	2023	1108437.8763174736	1015999.6568020012	929689.8771829772	1108437.8763174736	1015999.6568020012	929689.8771829772	11845266.168527031	10884366.766444726	9987818.204532249	1206855.6643570813	1171465.0876137435	1136384.6737311322	14160559.709201586	13071831.51086047	12053892.755446358
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-05-01	2023	14160559.709201586	13071831.51086047	12053892.755446358	1108437.8763174736	1015999.6568020012	929689.8771829772	11845266.168527031	10884366.766444726	9987818.204532249	1206855.6643570813	1171465.0876137435	1136384.6737311322	14160559.709201586	13071831.51086047	12053892.755446358
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-05-01	2023	11845266.168527031	10884366.766444726	9987818.204532249	1108437.8763174736	1015999.6568020012	929689.8771829772	11845266.168527031	10884366.766444726	9987818.204532249	1206855.6643570813	1171465.0876137435	1136384.6737311322	14160559.709201586	13071831.51086047	12053892.755446358
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-05-01	2023	1206855.6643570813	1171465.0876137435	1136384.6737311322	1108437.8763174736	1015999.6568020012	929689.8771829772	11845266.168527031	10884366.766444726	9987818.204532249	1206855.6643570813	1171465.0876137435	1136384.6737311322	14160559.709201586	13071831.51086047	12053892.755446358
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-06-01	2023	1104351.871153427	1010419.6779185436	922866.270151242	1104351.871153427	1010419.6779185436	922866.270151242	11835779.703885617	10859158.072612064	9949517.357646575	1202678.6522443746	1165324.9857104272	1128365.5373684769	14142810.227283418	13034902.736241035	12000749.165166294
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-06-01	2023	14142810.227283418	13034902.736241035	12000749.165166294	1104351.871153427	1010419.6779185436	922866.270151242	11835779.703885617	10859158.072612064	9949517.357646575	1202678.6522443746	1165324.9857104272	1128365.5373684769	14142810.227283418	13034902.736241035	12000749.165166294
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-06-01	2023	11835779.703885617	10859158.072612064	9949517.357646575	1104351.871153427	1010419.6779185436	922866.270151242	11835779.703885617	10859158.072612064	9949517.357646575	1202678.6522443746	1165324.9857104272	1128365.5373684769	14142810.227283418	13034902.736241035	12000749.165166294
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-06-01	2023	1202678.6522443746	1165324.9857104272	1128365.5373684769	1104351.871153427	1010419.6779185436	922866.270151242	11835779.703885617	10859158.072612064	9949517.357646575	1202678.6522443746	1165324.9857104272	1128365.5373684769	14142810.227283418	13034902.736241035	12000749.165166294
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-07-01	2023	1100370.874799929	1005011.7056568888	916282.9940242256	1100370.874799929	1005011.7056568888	916282.9940242256	11826606.488014543	10834818.153651344	9912591.871720798	1198650.1478953972	1159413.595509493	1120658.966913405	14125627.51070987	12999243.454817725	11949533.83265843
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-07-01	2023	14125627.51070987	12999243.454817725	11949533.83265843	1100370.874799929	1005011.7056568888	916282.9940242256	11826606.488014543	10834818.153651344	9912591.871720798	1198650.1478953972	1159413.595509493	1120658.966913405	14125627.51070987	12999243.454817725	11949533.83265843
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-07-01	2023	11826606.488014543	10834818.153651344	9912591.871720798	1100370.874799929	1005011.7056568888	916282.9940242256	11826606.488014543	10834818.153651344	9912591.871720798	1198650.1478953972	1159413.595509493	1120658.966913405	14125627.51070987	12999243.454817725	11949533.83265843
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-07-01	2023	1198650.1478953972	1159413.595509493	1120658.966913405	1100370.874799929	1005011.7056568888	916282.9940242256	11826606.488014543	10834818.153651344	9912591.871720798	1198650.1478953972	1159413.595509493	1120658.966913405	14125627.51070987	12999243.454817725	11949533.83265843
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-08-01	2023	1096315.171590404	999500.7173423584	909586.2425975128	1096315.171590404	999500.7173423584	909586.2425975128	11817134.967266949	10809724.216683874	9874579.499474509	1194501.535650764	1153336.6601404503	1112750.8022932273	14107951.674508117	12962561.594166683	11896916.54436525
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-08-01	2023	14107951.674508117	12962561.594166683	11896916.54436525	1096315.171590404	999500.7173423584	909586.2425975128	11817134.967266949	10809724.216683874	9874579.499474509	1194501.535650764	1153336.6601404503	1112750.8022932273	14107951.674508117	12962561.594166683	11896916.54436525
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-08-01	2023	11817134.967266949	10809724.216683874	9874579.499474509	1096315.171590404	999500.7173423584	909586.2425975128	11817134.967266949	10809724.216683874	9874579.499474509	1194501.535650764	1153336.6601404503	1112750.8022932273	14107951.674508117	12962561.594166683	11896916.54436525
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-08-01	2023	1194501.535650764	1153336.6601404503	1112750.8022932273	1096315.171590404	999500.7173423584	909586.2425975128	11817134.967266949	10809724.216683874	9874579.499474509	1194501.535650764	1153336.6601404503	1112750.8022932273	14107951.674508117	12962561.594166683	11896916.54436525
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-09-01	2023	1177635.3581836412	1079385.0144581078	988313.53353596	1177635.3581836412	1079385.0144581078	988313.53353596	11807671.031933216	10784688.3984281	9836712.895404946	1190367.282044124	1147291.5763415657	1104898.4432923377	14175673.672160981	13011364.989227772	11929924.872233244
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-09-01	2023	14175673.672160981	13011364.989227772	11929924.872233244	1177635.3581836412	1079385.0144581078	988313.53353596	11807671.031933216	10784688.3984281	9836712.895404946	1190367.282044124	1147291.5763415657	1104898.4432923377	14175673.672160981	13011364.989227772	11929924.872233244
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-09-01	2023	11807671.031933216	10784688.3984281	9836712.895404946	1177635.3581836412	1079385.0144581078	988313.53353596	11807671.031933216	10784688.3984281	9836712.895404946	1190367.282044124	1147291.5763415657	1104898.4432923377	14175673.672160981	13011364.989227772	11929924.872233244
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-09-01	2023	1190367.282044124	1147291.5763415657	1104898.4432923377	1177635.3581836412	1079385.0144581078	988313.53353596	11807671.031933216	10784688.3984281	9836712.895404946	1190367.282044124	1147291.5763415657	1104898.4432923377	14175673.672160981	13011364.989227772	11929924.872233244
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-10-01	2023	1173480.0414717912	1073858.4275839357	981694.2381723982	1173480.0414717912	1073858.4275839357	981694.2381723982	11798519.601438526	10760515.397180757	9800206.058890304	1186380.0159829478	1141471.664930443	1097352.1496340013	14158379.658893265	12975845.489695134	11879252.446696704
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-10-01	2023	14158379.658893265	12975845.489695134	11879252.446696704	1173480.0414717912	1073858.4275839357	981694.2381723982	11798519.601438526	10760515.397180757	9800206.058890304	1186380.0159829478	1141471.664930443	1097352.1496340013	14158379.658893265	12975845.489695134	11879252.446696704
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-10-01	2023	11798519.601438526	10760515.397180757	9800206.058890304	1173480.0414717912	1073858.4275839357	981694.2381723982	11798519.601438526	10760515.397180757	9800206.058890304	1186380.0159829478	1141471.664930443	1097352.1496340013	14158379.658893265	12975845.489695134	11879252.446696704
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-10-01	2023	1186380.0159829478	1141471.664930443	1097352.1496340013	1173480.0414717912	1073858.4275839357	981694.2381723982	11798519.601438526	10760515.397180757	9800206.058890304	1186380.0159829478	1141471.664930443	1097352.1496340013	14158379.658893265	12975845.489695134	11879252.446696704
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-11-01	2023	1169251.4948046664	1068231.640961398	974965.7798469844	1169251.4948046664	1068231.640961398	974965.7798469844	11789070.574508512	10735593.54881329	9762624.658826446	1182273.8715255873	1135488.7701634313	1089608.4544494497	14140595.940838767	12939313.95993812	11827198.893122882
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-11-01	2023	14140595.940838767	12939313.95993812	11827198.893122882	1169251.4948046664	1068231.640961398	974965.7798469844	11789070.574508512	10735593.54881329	9762624.658826446	1182273.8715255873	1135488.7701634313	1089608.4544494497	14140595.940838767	12939313.95993812	11827198.893122882
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-11-01	2023	11789070.574508512	10735593.54881329	9762624.658826446	1169251.4948046664	1068231.640961398	974965.7798469844	11789070.574508512	10735593.54881329	9762624.658826446	1182273.8715255873	1135488.7701634313	1089608.4544494497	14140595.940838767	12939313.95993812	11827198.893122882
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-11-01	2023	1182273.8715255873	1135488.7701634313	1089608.4544494497	1169251.4948046664	1068231.640961398	974965.7798469844	11789070.574508512	10735593.54881329	9762624.658826446	1182273.8715255873	1135488.7701634313	1089608.4544494497	14140595.940838767	12939313.95993812	11827198.893122882
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2023-12-01	2023	1165126.4277455767	1062771.4107122456	968465.5993424318	1165126.4277455767	1062771.4107122456	968465.5993424318	11779933.560133	10711530.589675384	9726392.78480885	1178313.7152326033	1129728.7313145923	1082166.5891632768	14123373.703111181	12904030.731702222	11777024.97331456
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2023-12-01	2023	14123373.703111181	12904030.731702222	11777024.97331456	1165126.4277455767	1062771.4107122456	968465.5993424318	11779933.560133	10711530.589675384	9726392.78480885	1178313.7152326033	1129728.7313145923	1082166.5891632768	14123373.703111181	12904030.731702222	11777024.97331456
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2023-12-01	2023	11779933.560133	10711530.589675384	9726392.78480885	1165126.4277455767	1062771.4107122456	968465.5993424318	11779933.560133	10711530.589675384	9726392.78480885	1178313.7152326033	1129728.7313145923	1082166.5891632768	14123373.703111181	12904030.731702222	11777024.97331456
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2023-12-01	2023	1178313.7152326033	1129728.7313145923	1082166.5891632768	1165126.4277455767	1062771.4107122456	968465.5993424318	11779933.560133	10711530.589675384	9726392.78480885	1178313.7152326033	1129728.7313145923	1082166.5891632768	14123373.703111181	12904030.731702222	11777024.97331456
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-01-01	2024	1148415.256034505	1043651.6243343068	946772.35380049	1148415.256034505	1043651.6243343068	946772.35380049	11756363.059251605	10672945.541665085	9675675.118132949	1174246.612250697	1123823.521989615	1074550.845324187	14079024.927536806	12840420.687989008	11696998.317257626
Haifa	Haifa cluster (HPC + IPC + SIPG)	Haifa port cluster (HPC + IPC + SIPG)	2024-01-01	2024	14079024.927536806	12840420.687989008	11696998.317257626	1148415.256034505	1043651.6243343068	946772.35380049	11756363.059251605	10672945.541665085	9675675.118132949	1174246.612250697	1123823.521989615	1074550.845324187	14079024.927536806	12840420.687989008	11696998.317257626
Haifa	Israel Ports Company (Haifa cluster)	Israel Ports Company (landlord / infrastructure owner)	2024-01-01	2024	11756363.059251605	10672945.541665085	9675675.118132949	1148415.256034505	1043651.6243343068	946772.35380049	11756363.059251605	10672945.541665085	9675675.118132949	1174246.612250697	1123823.521989615	1074550.845324187	14079024.927536806	12840420.687989008	11696998.317257626
Haifa	SIPG Haifa Bayport	SIPG Haifa Bayport (private operator)	2024-01-01	2024	1174246.612250697	1123823.521989615	1074550.845324187	1148415.256034505	1043651.6243343068	946772.35380049	11756363.059251605	10672945.541665085	9675675.118132949	1174246.612250697	1123823.521989615	1074550.845324187	14079024.927536806	12840420.687989008	11696998.317257626
Haifa	Haifa Port Company (legacy)	Haifa Port Company (legacy operator)	2024-02-01	2024	1132058.3422223488	1025091.1696220275	925959.5146084704	1132058.3422223488	1025091.1696220275	925959.5146084704	11732839.72064909	10634499.484615698	9625221.915556936	1170193.5474035032	1117949.1798066385	1066988.6972575076	14035091.61027494	12777539.834044365	11618170.127422914
