design	table_group	reform	target	target_key	spec_name	event_time	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	9	9	0.00830267368511035	0.005594106256817154	1.4841823347549845	0.13776055495012235	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	10	10	0.008302673685107315	0.005594106256816601	1.4841823347545886	0.13776055495022727	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	11	11	0.008302673685115175	0.005594106256817864	1.4841823347556586	0.13776055494994352	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	12	12	0.2206028014339179	0.2742192013978022	0.8044761282558602	0.4211220505205666	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	13	13	0.2206028014339134	0.2742192013978023	0.8044761282558435	0.42112205052057616	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	14	14	0.2206028014339104	0.2742192013978026	0.8044761282558317	0.42112205052058305	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	15	15	-0.10942442874664964	0.37884140669567695	-0.28883967489475143	0.7727040692887315	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	16	16	-0.10942442874665034	0.3788414066956773	-0.28883967489475304	0.7727040692887303	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	17	17	-0.10942442874664714	0.3788414066956758	-0.2888396748947457	0.7727040692887359	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	18	18	-0.17509809762376094	0.4109919520564116	-0.42603777701157386	0.6700803191191742	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	19	19	-0.1750980976237674	0.41099195205641226	-0.4260377770115889	0.6700803191191633	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	20	20	-0.17509809762376224	0.41099195205641076	-0.4260377770115779	0.6700803191191713	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	21	21	-0.07316727664727075	0.36218676798253646	-0.20201532224611435	0.8399047457108688	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	22	22	-0.07316727664727993	0.3621867679825373	-0.20201532224613922	0.8399047457108494	1.0	144	0.9036062804718099
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	baseline	23	23	-0.07316727664727736	0.3621867679825383	-0.20201532224613156	0.8399047457108554	1.0	144	0.9036062804718099
