table_group	reform	reform_order	binned_variant	row_key	row_label	row_order	row_type	series_id	series_display	spec_name	spec_display	column_key	column_label	column_order	supported_full_window	beta	se	pvalue	n_obs	r2	a_used	b_used	n_months_used	value_display
main_detailed	privatization	2	detailed	post_7_12	Average post, months 7-12	3	estimate	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1	-1.5046081599478427	0.07165571613423118	0.0	36	0.41666428856793014	7.0	12.0	6.0	-1.505*** (0.072)
main_detailed	privatization	2	detailed	post_7_12	Average post, months 7-12	3	estimate	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1	-0.5570690061434092	0.38284258871031557	0.14564537124268728	36	0.46010742497130364	7.0	12.0	6.0	-0.557 (0.383)
main_detailed	privatization	2	detailed	post_7_12	Average post, months 7-12	3	estimate	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1	-0.3027146717313194	0.07286231293648217	3.2583935709151746e-05	36	0.41800816770669413	7.0	12.0	6.0	-0.303*** (0.073)
main_detailed	privatization	2	detailed	post_7_12	Average post, months 7-12	3	estimate	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1	-0.16725553245861358	0.10254110194955675	0.10286769601067802	36	0.4691687136142112	7.0	12.0	6.0	-0.167 (0.103)
main_detailed	privatization	2	detailed	post_13_tail	Average post, months 13-23	4	estimate	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1	-1.3303072887823886	0.15208714894546357	0.0	36	0.41666428856793014	13.0	23.0	11.0	-1.330*** (0.152)
main_detailed	privatization	2	detailed	post_13_tail	Average post, months 13-23	4	estimate	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1	0.3876925019207018	0.7827577656894482	0.6203950607244195	36	0.46010742497130364	13.0	23.0	11.0	0.388 (0.783)
main_detailed	privatization	2	detailed	post_13_tail	Average post, months 13-23	4	estimate	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1	-0.1219784686705232	0.05930492869645947	0.039705319903660996	36	0.41800816770669413	13.0	23.0	11.0	-0.122** (0.059)
main_detailed	privatization	2	detailed	post_13_tail	Average post, months 13-23	4	estimate	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1	0.15160133700256795	0.20963968832472302	0.469586571971059	36	0.4691687136142112	13.0	23.0	11.0	0.152 (0.210)
main_detailed	privatization	2	detailed	post_full	Average full post, months 1-23	5	estimate	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1	-1.1202633691060044	0.1493903880546198	6.439293542825908e-14	36	0.41666428856793014	1.0	23.0	23.0	-1.120*** (0.149)
main_detailed	privatization	2	detailed	post_full	Average full post, months 1-23	5	estimate	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1	0.055738833391999205	0.5435633541936774	0.9183253677175773	36	0.46010742497130364	1.0	23.0	23.0	0.056 (0.544)
main_detailed	privatization	2	detailed	post_full	Average full post, months 1-23	5	estimate	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1	-0.1945109567021876	0.04954673862660473	8.643927526108541e-05	36	0.41800816770669413	1.0	23.0	23.0	-0.195*** (0.050)
main_detailed	privatization	2	detailed	post_full	Average full post, months 1-23	5	estimate	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1	-0.002905727521457402	0.140841581972465	0.9835398705878298	36	0.4691687136142112	1.0	23.0	23.0	-0.003 (0.141)
main_detailed	privatization	2	detailed	pretrend_p	Pretrend test p-value	6	scalar	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1			9.849163343547036e-10	36	0.41666428856793014			2.0	0.000
main_detailed	privatization	2	detailed	pretrend_p	Pretrend test p-value	6	scalar	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1			2.638118574379305e-05	36	0.46010742497130364			2.0	0.000
main_detailed	privatization	2	detailed	pretrend_p	Pretrend test p-value	6	scalar	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1			2.3653355525147534e-09	36	0.41800816770669413			2.0	0.000
main_detailed	privatization	2	detailed	pretrend_p	Pretrend test p-value	6	scalar	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1			0.0008035946235809151	36	0.4691687136142112			2.0	0.001
main_detailed	privatization	2	detailed	n_obs	Observations	7	scalar	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1				36	0.41666428856793014				36
main_detailed	privatization	2	detailed	n_obs	Observations	7	scalar	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1				36	0.46010742497130364				36
main_detailed	privatization	2	detailed	n_obs	Observations	7	scalar	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1				36	0.41800816770669413				36
main_detailed	privatization	2	detailed	n_obs	Observations	7	scalar	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1				36	0.4691687136142112				36
main_detailed	privatization	2	detailed	r2	R-squared	8	scalar	Haifa_Legacy_KL	Haifa-Legacy	baseline	Baseline	Haifa_Legacy_KL__baseline	Haifa-Legacy — Baseline	1	1				36	0.41666428856793014				0.417
main_detailed	privatization	2	detailed	r2	R-squared	8	scalar	Haifa_Legacy_KL	Haifa-Legacy	ctrl_trend	Controls+Trend	Haifa_Legacy_KL__ctrl_trend	Haifa-Legacy — Controls+Trend	2	1				36	0.46010742497130364				0.460
main_detailed	privatization	2	detailed	r2	R-squared	8	scalar	Haifa_port_KL	Aggregate port	baseline	Baseline	Haifa_port_KL__baseline	Aggregate port — Baseline	3	1				36	0.41800816770669413				0.418
main_detailed	privatization	2	detailed	r2	R-squared	8	scalar	Haifa_port_KL	Aggregate port	ctrl_trend	Controls+Trend	Haifa_port_KL__ctrl_trend	Aggregate port — Controls+Trend	4	1				36	0.4691687136142112				0.469
