table_group	reform	reform_order	binned_variant	row_key	row_label	row_order	row_type	series_id	series_display	spec_name	spec_display	column_key	column_label	column_order	supported_full_window	beta	se	pvalue	n_obs	r2	a_used	b_used	n_months_used	value_display
bayport_preferred	privatization	2	compact	post_1_6	Average post, months 1-6	2	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1	0.1307805387318388	0.13480022439879039	0.3319565671799318	36	0.6030179561847937	1.0	6.0	6.0	0.131 (0.135)
bayport_preferred	privatization	2	compact	post_7_tail	Average post, months 7-23	4	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	1	0.4323207638890585	0.05260635590623676	2.220446049250313e-16	36	0.5172256675611413	7.0	23.0	17.0	0.432*** (0.053)
bayport_preferred	privatization	2	compact	post_7_tail	Average post, months 7-23	4	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1	0.37341563762791896	0.2608563792927714	0.15228726267582515	36	0.6030179561847937	7.0	23.0	17.0	0.373 (0.261)
bayport_preferred	privatization	2	compact	post_full	Average full post, months 1-23	5	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	1	0.31200582907399793	0.04050249956820239	1.3322676295501878e-14	36	0.5172256675611413	1.0	23.0	23.0	0.312*** (0.041)
bayport_preferred	privatization	2	compact	post_full	Average full post, months 1-23	5	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1	0.3101195248724198	0.22748399001646888	0.1728009982014891	36	0.6030179561847937	1.0	23.0	23.0	0.310 (0.227)
bayport_preferred	privatization	2	compact	pretrend_p	Pretrend test p-value	6	scalar	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	1			5.332014867672463e-05	36	0.5172256675611413			1.0	0.000
bayport_preferred	privatization	2	compact	pretrend_p	Pretrend test p-value	6	scalar	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1			0.08014372562429858	36	0.6030179561847937			1.0	0.080
bayport_preferred	privatization	2	compact	n_obs	Observations	7	scalar	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	1				36	0.5172256675611413				36
bayport_preferred	privatization	2	compact	n_obs	Observations	7	scalar	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1				36	0.6030179561847937				36
bayport_preferred	privatization	2	compact	r2	R-squared	8	scalar	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	1				36	0.5172256675611413				0.517
bayport_preferred	privatization	2	compact	r2	R-squared	8	scalar	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	1				36	0.6030179561847937				0.603
