family	series_id	series_display	is_main_series	reform	reform_display	spec_name	event_time	event_token	is_reference	observed_in_sample	beta	se	pvalue	n_obs	r2
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	9	9	0	1	0.4515606383229631	5.999109428973347e-16	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	10	10	0	1	0.02988638831974999	1.896400197182634e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	11	11	0	1	-0.16012267245316592	3.5863805820108155e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	12	12	0	1	-0.38266385071571873	1.1024678066334968e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	13	13	0	1	-0.5313781371432542	2.908718818876692e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	14	14	0	1	-0.8860571677332154	1.0169182691527228e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	15	15	0	1	-1.0425889900988672	1.0360624191057474e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	16	16	0	1	0.20414554972064636	8.535393357299356e-16	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	17	17	0	1	0.22659375550804972	1.4232370209819598e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	18	18	0	1	-0.14457431506833895	5.032116551579665e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	19	19	0	1	-0.30545924812450886	4.581603650850412e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	20	20	0	1	-0.3452713368918823	1.0518939463163228e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	21	21	0	1	-0.4280831341206275	4.811718876716033e-16	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	22	22	0	1	-0.5872535418764477	6.2597359656517245e-16	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	23	23	0	1	-0.5423369927572224	1.1781182778151062e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	ctrl_trend	24	24	0	1	-0.825684532807788	2.6222897879870245e-15	0.0	27	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-12	-12	0	1	1.8124489242589594	6.7758588753857575e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-11	-11	0	1	1.67976108416818	2.038102121223487e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-10	-10	0	1	1.3381323995795	1.9455184838437752e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-9	-9	0	1	0.8720597448800027	1.0828576691373191e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-8	-8	0	1	0.4098366711875716	1.0733549450053344e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-7	-7	0	1	0.5553208100627987	9.51951739460651e-16	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-6	-6	0	1	0.2608542855294851	8.61564254786214e-16	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-5	-5	0	1	0.19805295022646918	5.854400388633186e-16	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-4	-4	0	1	0.10271949743381192	1.2660444297471136e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-3	-3	0	1	0.25679540201582357	3.1491440936830198e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	-2	-2	0	1	0.02932409689575799	3.707926460146162e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	0	0	0	1	-0.005960005563706794	2.3737566748887595e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	1	1	0	1	0.1436959256935886	6.500800384324949e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	2	2	0	1	-0.1002644194128921	4.111467165713036e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	3	3	0	1	-0.13394162699917547	5.275937879922293e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	4	4	0	1	-0.04654599029664741	5.30788128709501e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	5	5	0	1	-0.00215006205549451	5.814492627003041e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	6	6	0	1	-0.03411274434141909	7.6403996614284e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	7	7	0	1	0.14989227553581047	5.6871167663467084e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	8	8	0	1	-0.006247539044863082	6.280369834735108e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	9	9	0	1	0.29958616481885847	4.528839093602989e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	10	10	0	1	0.4809939710134392	9.144356508438809e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	11	11	0	1	0.6423913143652166	6.9368952146101525e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	12	12	0	1	0.5341718042152541	4.782987168225531e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	13	13	0	1	0.3729673387379254	5.178925639311141e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	14	14	0	1	0.16809336512593465	6.280369834735149e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	15	15	0	1	0.6778306768799968	8.3790584533508e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	16	16	0	1	0.22636618872967595	9.930136612989056e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	17	17	0	1	0.7010486436834271	7.640399661428343e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	18	18	0	1	0.6804139505282647	8.379058453350815e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	19	19	0	1	0.5245018343945288	6.936895214610207e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	20	20	0	1	0.5435768706576498	5.687116766346701e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	21	21	0	1	0.4316192507728236	6.2803698347351375e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	22	22	0	1	0.47822822559821	6.280369834735162e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	baseline	23	23	0	1	0.4440186501018275	8.379058453350895e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-12	-12	0	1	1.803006631050545	2.4608145730707455e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-11	-11	0	1	1.5664535656669223	2.485378366292179e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-10	-10	0	1	1.1209596557854398	2.149174681971181e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-9	-9	0	1	0.5510217757931426	1.8503359040298018e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-8	-8	0	1	-0.015066523192098558	1.7452698558374944e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-7	-7	0	1	0.0265523903903242	1.7721195672614824e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-6	-6	0	1	-0.37177935943579454	1.9666827930275711e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-5	-5	0	1	-0.5384459200316347	2.472814073703811e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-4	-4	0	1	-0.7376445981170967	2.899035148602292e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-3	-3	0	1	0.46452585260143187	2.8635375088087786e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	-2	-2	0	1	0.1331893221885565	2.0215450773768075e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	0	0	0	1	-0.10982523085651152	2.0010261986913783e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	1	1	0	1	-0.06403452489203518	2.900360633148532e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	2	2	0	1	-0.41186009529132495	3.522979821415917e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	3	3	0	1	-0.5494025281704147	4.0600447207754045e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	4	4	0	1	-0.5658721167606879	4.4813114793185953e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	5	5	0	1	-0.6253414138123324	4.842084877135167e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	6	6	0	1	-0.7611693213910735	5.331533525291689e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	7	7	0	1	-0.6810295268066381	5.251111433954148e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	8	8	0	1	-0.9410345666801332	5.42624417494255e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	9	9	0	1	0.46592292439347993	3.9547772345001666e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	10	10	0	1	0.5434655052952504	3.773208038521225e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	11	11	0	1	0.6009976233542025	3.6608046412197876e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	12	12	0	1	0.388912887911415	3.6037056396314364e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	13	13	0	1	0.12384319714129388	3.376635887703931e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	14	14	0	1	-0.18489600176351306	3.3930694571844727e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	15	15	0	1	0.22097608469776064	3.2410370585461915e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	16	16	0	1	-0.33435362874538166	3.3886388368453406e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	17	17	0	1	0.036463600915579875	3.2200544000655885e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	18	18	0	1	-0.0880363175324046	3.383159568799566e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	19	19	0	1	-0.34781365895893046	3.324100775868336e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	20	20	0	1	-0.43260384798863694	3.643438968766739e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	21	21	0	1	-0.6484266931662477	3.7049023690287885e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	22	22	0	1	-0.705682943633684	4.1273863172840623e-13	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	23	23	0	1	-0.843757744422855	4.374128480587459e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-12	-12	0	1	0.16106518311237572	8.881784197001144e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-11	-11	0	1	0.07009794162648618	4.440892098500619e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-10	-10	0	1	0.1837386809567647	4.440892098500621e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-9	-9	0	1	0.1626543372838977	8.881784197001013e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-8	-8	0	1	-0.06263310101653818	1.7763568394002229e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-7	-7	0	1	-0.005876155691643558			37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-6	-6	0	1	-0.07345190742101337	3.552713678800483e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-5	-5	0	1	-0.08530415823856768	8.881784197001076e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-4	-4	0	1	-0.04966972047084628	1.7763568394002303e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-3	-3	0	1	-0.07550969744388225	1.7763568394002323e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	-2	-2	0	1	0.012870933022236741			37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	0	0	0	1	0.08362449415858908	3.5527136788004907e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	1	1	0	1	-0.044411903778108705			37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	2	2	0	1	0.05299963072147751	1.776356839400233e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	3	3	0	1	0.02148664039366049	1.7763568394002412e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	4	4	0	1	-0.17204295742337017	8.881784197000906e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	5	5	0	1	-0.16856114164873773	2.6645352591003666e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	6	6	0	1	-0.24249211374158808	8.881784197000964e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	7	7	0	1	-0.07123238812913622	1.7763568394002327e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	8	8	0	1	0.11654186232251096	8.881784197000929e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	9	9	0	1	0.11823991396451088			37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	10	10	0	1	0.42971347906935087	1.77635683940023e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	11	11	0	1	0.41257595707737127	8.881784197000906e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	12	12	0	1	0.8516863210922789	8.881784197000872e-16	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	13	13	0	1	0.9325990922497023	1.7763568394002278e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	14	14	0	1	1.9975966794312958	3.5527136788004954e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	15	15	0	1	2.0460257416827656	2.6645352591003698e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	16	16	0	1	0.13301785451089376	1.0607465767471827e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	17	17	0	1	0.046209960913733195	1.255372837131326e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	18	18	0	1	3.546468914399835	1.0607465767471807e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	19	19	0	1	0.383539541641329	1.7276113996214016e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	20	20	0	1	-1.0437738619639103	8.54840831658359e-16	0.0	37	1.0
