design	table_group	reform	target	target_key	spec_name	event_time	m	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	9	9	9	0.7240956419898379	0.0532966725169785	13.586132262931883	4.839889571446535e-42	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	10	10	10	0.701503947157593	0.0586263397686764	11.965678736307543	5.375620816159157e-33	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	11	11	11	0.6789122523253426	0.0639560070203745	10.615300797453802	2.529783100400917e-26	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	12	12	12	0.6645532240853669	0.0692856742720723	9.591495371406596	8.681747919100937e-22	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	13	13	13	0.6419615292531156	0.0746153415237701	8.603613092739202	7.724506688723961e-18	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	14	14	14	0.6193698344208816	0.0799450087754678	7.747448451227678	9.375737489381223e-15	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	15	15	15	0.7824687675779887	0.0852746760271658	9.175863269521177	4.479705259882386e-20	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	16	16	16	0.7598770727457467	0.0906043432788637	8.386762104847254	4.9971480628714216e-17	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	17	17	17	0.7372853779134946	0.0959340105305615	7.685338847359233	1.5259257510620744e-14	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	18	18	18	0.7409470064991472	0.1012636777822595	7.317006677284183	2.535632401741471e-13	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	19	19	19	0.7183553116668886	0.1065933450339573	6.739213516923059	1.592462444337571e-11	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	20	20	20	0.6957636168346433	0.1119230122856554	6.216448276596427	5.085339039927033e-10	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	21	21	21	0.5851585738276972	0.1172526795373532	4.9905774105681155	6.019906907878057e-07	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	22	22	22	0.5625668789954537	0.122582346789051	4.589297674024476	4.447398327209538e-06	1.0	72	0.8939942341793811
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	23	23	23	0.5399751841631942	0.127912014040749	4.22145791552601	2.4272727682623208e-05	1.0	72	0.8939942341793811
