port	terminal	year	month	quarter	TEU_port_m	share_i_p_q	TEU_i_m	Pi_teu_per_hour_i_y	H_annual_i_y	w_i_m_in_year	L_hours_i_m
Haifa	Haifa-Bayport	2024	12	4.0	101168.66666666669	0.4653845393501282	47082.333333333336	50.0	11265.28	0.0835883943112525	941.6466666666668
Haifa	Haifa-Legacy	2018	1	1.0	112403.0	1.0	112403.0	54.0	27206.48148148148	0.0765088656706258	2081.537037037037
Haifa	Haifa-Legacy	2018	2	1.0	112638.0	1.0	112638.0	54.0	27206.48148148148	0.0766688221080216	2085.8888888888887
Haifa	Haifa-Legacy	2018	3	1.0	126799.0	1.0	126799.0	54.0	27206.48148148148	0.0863077289589218	2348.12962962963
Haifa	Haifa-Legacy	2018	4	2.0	130683.0	1.0	130683.0	54.0	27206.48148148148	0.0889514345029438	2420.0555555555557
Haifa	Haifa-Legacy	2018	5	2.0	127879.0	1.0	127879.0	54.0	27206.48148148148	0.0870428479052513	2368.1296296296296
Haifa	Haifa-Legacy	2018	6	2.0	131558.0	1.0	131558.0	54.0	27206.48148148148	0.0895470169826089	2436.259259259259
Haifa	Haifa-Legacy	2018	7	3.0	135914.0	1.0	135914.0	54.0	27206.48148148148	0.0925119967328046	2516.9259259259256
Haifa	Haifa-Legacy	2018	8	3.0	127701.0	1.0	127701.0	54.0	27206.48148148148	0.0869216894122451	2364.8333333333335
Haifa	Haifa-Legacy	2018	9	3.0	111052.0	1.0	111052.0	54.0	27206.48148148148	0.0755892863220229	2056.5185185185187
Haifa	Haifa-Legacy	2018	10	4.0	121552.0	1.0	121552.0	54.0	27206.48148148148	0.0827362760780043	2250.962962962963
Haifa	Haifa-Legacy	2018	11	4.0	119024.0	1.0	119024.0	54.0	27206.48148148148	0.0810155532110404	2204.1481481481483
Haifa	Haifa-Legacy	2018	12	4.0	111947.0	1.0	111947.0	54.0	27206.48148148148	0.0761984821155089	2073.0925925925926
Haifa	Haifa-Legacy	2019	1	1.0	123013.0	1.0	123013.0	56.0	24627.76785714286	0.0891944705272431	2196.6607142857147
Haifa	Haifa-Legacy	2019	2	1.0	106443.0	1.0	106443.0	56.0	24627.76785714286	0.0771798673825639	1900.767857142857
Haifa	Haifa-Legacy	2019	3	1.0	125746.0	1.0	125746.0	56.0	24627.76785714286	0.0911761187103697	2245.464285714286
Haifa	Haifa-Legacy	2019	4	2.0	127316.0	1.0	127316.0	56.0	24627.76785714286	0.0923144969202156	2273.5
Haifa	Haifa-Legacy	2019	5	2.0	118131.0	1.0	118131.0	56.0	24627.76785714286	0.085654621851786	2109.482142857143
Haifa	Haifa-Legacy	2019	6	2.0	112027.0	1.0	112027.0	56.0	24627.76785714286	0.0812287233849712	2000.4821428571431
Haifa	Haifa-Legacy	2019	7	3.0	116265.0	1.0	116265.0	56.0	24627.76785714286	0.0843016194698928	2076.1607142857147
Haifa	Haifa-Legacy	2019	8	3.0	104006.0	1.0	104006.0	56.0	24627.76785714286	0.0754128433714847	1857.25
Haifa	Haifa-Legacy	2019	9	3.0	102448.0	1.0	102448.0	56.0	24627.76785714286	0.0742831661415867	1829.4285714285716
Haifa	Haifa-Legacy	2019	10	4.0	115624.0	1.0	115624.0	56.0	24627.76785714286	0.0838368421243442	2064.714285714286
Haifa	Haifa-Legacy	2019	11	4.0	112713.0	1.0	112713.0	56.0	24627.76785714286	0.0817261294053242	2012.732142857143
Haifa	Haifa-Legacy	2019	12	4.0	115423.0	1.0	115423.0	56.0	24627.76785714286	0.0836911007102174	2061.125
Haifa	Haifa-Legacy	2020	1	1.0	124007.0	1.0	124007.0	52.0	28162.19230769231	0.084679132005949	2384.75
Haifa	Haifa-Legacy	2020	2	1.0	120547.0	1.0	120547.0	52.0	28162.19230769231	0.0823164444420165	2318.2115384615386
Haifa	Haifa-Legacy	2020	3	1.0	129194.0	1.0	129194.0	52.0	28162.19230769231	0.0882211147788155	2484.5
Haifa	Haifa-Legacy	2020	4	2.0	132637.0	1.0	132637.0	52.0	28162.19230769231	0.0905721937622316	2550.7115384615386
Haifa	Haifa-Legacy	2020	5	2.0	120993.0	1.0	120993.0	52.0	28162.19230769231	0.0826209989661534	2326.7884615384614
Haifa	Haifa-Legacy	2020	6	2.0	112028.0	1.0	112028.0	52.0	28162.19230769231	0.0764991798879294	2154.3846153846152
Haifa	Haifa-Legacy	2020	7	3.0	124557.0	1.0	124557.0	52.0	28162.19230769231	0.0850547037285394	2395.326923076923
Haifa	Haifa-Legacy	2020	8	3.0	113777.0	1.0	113777.0	52.0	28162.19230769231	0.0776934979657669	2188.019230769231
Haifa	Haifa-Legacy	2020	9	3.0	113342.0	1.0	113342.0	52.0	28162.19230769231	0.0773964548760818	2179.653846153846
Haifa	Haifa-Legacy	2020	10	4.0	132974.0	1.0	132974.0	52.0	28162.19230769231	0.090802316799528	2557.1923076923076
Haifa	Haifa-Legacy	2020	11	4.0	125407.0	1.0	125407.0	52.0	28162.19230769231	0.085635132754361	2411.673076923077
Haifa	Haifa-Legacy	2020	12	4.0	114971.0	1.0	114971.0	52.0	28162.19230769231	0.0785088300326269	2210.9807692307695
Haifa	Haifa-Legacy	2021	1	1.0	127132.0	1.0	127132.0	47.0	31131.63537332866	0.0868870567760202	2704.936170212766
Haifa	Haifa-Legacy	2021	2	1.0	122928.0	1.0	122928.0	47.0	31131.63537332866	0.0840138762495879	2615.489361702128
Haifa	Haifa-Legacy	2021	3	1.0	126274.0	1.0	126274.0	47.0	31131.63537332866	0.0863006655077806	2686.68085106383
Haifa	Haifa-Legacy	2021	4	2.0	121885.0	1.0	121885.0	47.0	31131.63537332866	0.0833010486356324	2593.2978723404253
Haifa	Haifa-Legacy	2021	5	2.0	134011.0	1.0	134011.0	47.0	31131.63537332866	0.0915884385175348	2851.297872340426
Haifa	Haifa-Legacy	2021	6	2.0	130127.0	1.0	130127.0	47.0	31131.63537332866	0.0889339586972059	2768.6595744680853
Haifa	Haifa-Legacy	2021	7	3.0	121035.79893309214	0.9800051614061466	118615.70766934688	47.0	31131.63537332866	0.0810666844444699	2523.7384610499334
Haifa	Haifa-Legacy	2021	8	3.0	128063.47336382238	0.9800051614061466	125502.86488414452	47.0	31131.63537332866	0.0857736411504723	2670.273720939245
Haifa	Haifa-Legacy	2021	9	3.0	107400.86561765474	0.9800051614061466	105253.4026447896	47.0	31131.63537332866	0.0719343546193495	2239.4340988253102
Haifa	Haifa-Legacy	2021	10	4.0	121087.0	0.9314733793198484	112789.3170817025	47.0	31131.63537332866	0.0770846977708714	2399.772703866011
Haifa	Haifa-Legacy	2021	11	4.0	128113.46817057543	0.9314733793198484	119334.28513323177	47.0	31131.63537332866	0.0815577888155373	2539.0273432602503
Haifa	Haifa-Legacy	2021	12	4.0	128113.46817057543	0.9314733793198484	119334.28513323177	47.0	31131.63537332866	0.0815577888155373	2539.0273432602503
Haifa	Haifa-Legacy	2022	1	1.0	135321.58333333334	0.8732186723108348	118165.33333333334	47.0	22778.72340425532	0.1103729995641073	2514.1560283687945
Haifa	Haifa-Legacy	2022	2	1.0	135321.58333333334	0.8732186723108348	118165.33333333334	47.0	22778.72340425532	0.1103729995641073	2514.1560283687945
Haifa	Haifa-Legacy	2022	3	1.0	135321.58333333334	0.8732186723108348	118165.33333333334	47.0	22778.72340425532	0.1103729995641073	2514.1560283687945
Haifa	Haifa-Legacy	2022	4	2.0	140262.0	0.7561872305637545	106064.33333333331	47.0	22778.72340425532	0.0990699919048508	2256.6879432624114
Haifa	Haifa-Legacy	2022	5	2.0	140262.0	0.7561872305637545	106064.33333333331	47.0	22778.72340425532	0.0990699919048508	2256.6879432624114
Haifa	Haifa-Legacy	2022	6	2.0	140262.0	0.7561872305637545	106064.33333333331	47.0	22778.72340425532	0.0990699919048508	2256.6879432624114
Haifa	Haifa-Legacy	2022	7	3.0	121338.41666666669	0.6593597383626099	80005.66666666667	47.0	22778.72340425532	0.0747297465595616	1702.2482269503548
Haifa	Haifa-Legacy	2022	8	3.0	121338.41666666669	0.6593597383626099	80005.66666666667	47.0	22778.72340425532	0.0747297465595616	1702.2482269503548
Haifa	Haifa-Legacy	2022	9	3.0	121338.41666666669	0.6593597383626099	80005.66666666667	47.0	22778.72340425532	0.0747297465595616	1702.2482269503548
Haifa	Haifa-Legacy	2022	10	4.0	110014.08333333331	0.4784054162762495	52631.333333333336	47.0	22778.72340425532	0.0491605953048135	1119.8156028368796
Haifa	Haifa-Legacy	2022	11	4.0	110014.08333333331	0.4784054162762495	52631.333333333336	47.0	22778.72340425532	0.0491605953048135	1119.8156028368796
Haifa	Haifa-Legacy	2022	12	4.0	110014.08333333331	0.4784054162762495	52631.333333333336	47.0	22778.72340425532	0.0491605953048135	1119.8156028368796
Haifa	Haifa-Legacy	2023	1	1.0	130785.33333333331	0.4339681309830868	56756.666666666664	49.0	14940.65306122449	0.0775266860813486	1158.299319727891
Haifa	Haifa-Legacy	2023	2	1.0	130785.33333333331	0.4339681309830868	56756.666666666664	49.0	14940.65306122449	0.0775266860813486	1158.299319727891
Haifa	Haifa-Legacy	2023	3	1.0	130785.33333333331	0.4339681309830868	56756.666666666664	49.0	14940.65306122449	0.0775266860813486	1158.299319727891
Haifa	Haifa-Legacy	2023	4	2.0	141038.91666666666	0.4527119287997934	63849.99999999999	49.0	14940.65306122449	0.0872158144058397	1303.061224489796
Haifa	Haifa-Legacy	2023	5	2.0	141038.91666666666	0.4527119287997934	63849.99999999999	49.0	14940.65306122449	0.0872158144058397	1303.061224489796
Haifa	Haifa-Legacy	2023	6	2.0	141038.91666666666	0.4527119287997934	63849.99999999999	49.0	14940.65306122449	0.0872158144058397	1303.061224489796
Haifa	Haifa-Legacy	2023	7	3.0	130350.5	0.4526181334172097	58999.0	49.0	14940.65306122449	0.080589598028663	1204.061224489796
Haifa	Haifa-Legacy	2023	8	3.0	130350.5	0.4526181334172097	58999.0	49.0	14940.65306122449	0.080589598028663	1204.061224489796
Haifa	Haifa-Legacy	2023	9	3.0	130350.5	0.4526181334172097	58999.0	49.0	14940.65306122449	0.080589598028663	1204.061224489796
Haifa	Haifa-Legacy	2023	10	4.0	112786.33333333331	0.5712128242488008	64424.99999999999	49.0	14940.65306122449	0.0880012348174819	1314.7959183673468
Haifa	Haifa-Legacy	2023	11	4.0	112786.33333333331	0.5712128242488008	64424.99999999999	49.0	14940.65306122449	0.0880012348174819	1314.7959183673468
Haifa	Haifa-Legacy	2023	12	4.0	112786.33333333331	0.5712128242488008	64424.99999999999	49.0	14940.65306122449	0.0880012348174819	1314.7959183673468
Haifa	Haifa-Legacy	2024	1	1.0	108251.91666666669	0.5076830818238014	54957.666666666664	41.0	15799.268292682927	0.0848413274258867	1340.430894308943
Haifa	Haifa-Legacy	2024	2	1.0	108251.91666666669	0.5076830818238014	54957.666666666664	41.0	15799.268292682927	0.0848413274258867	1340.430894308943
Haifa	Haifa-Legacy	2024	3	1.0	108251.91666666669	0.5076830818238014	54957.666666666664	41.0	15799.268292682927	0.0848413274258867	1340.430894308943
Haifa	Haifa-Legacy	2024	4	2.0	93571.83333333331	0.526967695050683	49309.33333333333	41.0	15799.268292682927	0.0761216686992811	1202.6666666666667
Haifa	Haifa-Legacy	2024	5	2.0	93571.83333333331	0.526967695050683	49309.33333333333	41.0	15799.268292682927	0.0761216686992811	1202.6666666666667
Haifa	Haifa-Legacy	2024	6	2.0	93571.83333333331	0.526967695050683	49309.33333333333	41.0	15799.268292682927	0.0761216686992811	1202.6666666666667
Haifa	Haifa-Legacy	2024	7	3.0	100685.58333333331	0.5717799718099331	57570.0	41.0	15799.268292682927	0.0888741374253207	1404.1463414634147
Haifa	Haifa-Legacy	2024	8	3.0	100685.58333333331	0.5717799718099331	57570.0	41.0	15799.268292682927	0.0888741374253207	1404.1463414634147
Haifa	Haifa-Legacy	2024	9	3.0	100685.58333333331	0.5717799718099331	57570.0	41.0	15799.268292682927	0.0888741374253207	1404.1463414634147
Haifa	Haifa-Legacy	2024	10	4.0	101168.66666666669	0.5346154606498719	54086.333333333336	41.0	15799.268292682927	0.0834961997828447	1319.178861788618
Haifa	Haifa-Legacy	2024	11	4.0	101168.66666666669	0.5346154606498719	54086.333333333336	41.0	15799.268292682927	0.0834961997828447	1319.178861788618
Haifa	Haifa-Legacy	2024	12	4.0	101168.66666666669	0.5346154606498719	54086.333333333336	41.0	15799.268292682927	0.0834961997828447	1319.178861788618
