port	terminal	year	month	month_index	quarter	TEU_port_m	share_i_p_q	TEU_i_m	tons_port_m	tons_i_m	tons_i_q	tons_i_y	TEU_i_q	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	quarter_index	tons_weight_q_in_y	L_hours_i_q	tons_weight_m_in_q	L_hours_i_m	w_i_m_in_year	anchor_mode	labor_weight_source_q	labor_weight_source	teu_month_source	kpi_backfill_source
Ashdod	Ashdod-Legacy	2019	3	201903	Q1	117963.0	0.3333333333333333	117963.0	1896987.78	1896987.78	5713379.44	23589920.325999998	375746.0	1537596.0	42.0	36609.42857142857	20191	0.2421957921452965	8866.649552843794	0.33202552008343417	2943.9539291805095	0.08041518384906139	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	4	201904	Q2	134523.0	0.3333333333333333	134523.0	2000467.108	2000467.108	6013688.974	23589920.325999998	402973.0	1537596.0	42.0	36609.42857142857	20192	0.25492620962233264	9332.702862153814	0.33265224002254823	3104.5445125603133	0.08480177467132664	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	5	201905	Q2	129557.0	0.3333333333333333	129557.0	2054487.8950000003	2054487.8950000003	6013688.974	23589920.325999998	402973.0	1537596.0	42.0	36609.42857142857	20192	0.25492620962233264	9332.702862153814	0.3416352099156633	3188.37990139243	0.08709176913733	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	6	201906	Q2	138893.0	0.3333333333333333	138893.0	1958733.9710000001	1958733.9710000001	6013688.974	23589920.325999998	402973.0	1537596.0	42.0	36609.42857142857	20192	0.25492620962233264	9332.702862153814	0.3257125500617884	3039.7784482010698	0.08303266581367598	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	7	201907	Q3	149568.0	0.3333333333333333	149568.0	2197893.836	2197893.836	6272469.356999999	23589920.325999998	409546.0	1537596.0	42.0	36609.42857142857	20193	0.2658961654095414	9734.306674977362	0.35040327993745835	3410.932986829162	0.09317088848229627	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	8	201908	Q3	132240.0	0.3333333333333333	132240.0	2181836.7509999997	2181836.7509999997	6272469.356999999	23589920.325999998	409546.0	1537596.0	42.0	36609.42857142857	20193	0.2658961654095414	9734.306674977362	0.3478433495358724	3386.0138392335266	0.09249021280479926	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	9	201909	Q3	127738.0	0.3333333333333333	127738.0	1892738.77	1892738.77	6272469.356999999	23589920.325999998	409546.0	1537596.0	42.0	36609.42857142857	20193	0.2658961654095414	9734.306674977362	0.30175337052666934	2937.359848914675	0.08023506412244591	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	10	201910	Q4	113143.0	0.3333333333333333	113143.0	1792693.28	1792693.28	5590382.555	23589920.325999998	349331.0	1537596.0	42.0	36609.42857142857	20194	0.23698183282282953	8675.769481453604	0.32067452671850294	2782.098272383966	0.07599403708134424	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	11	201911	Q4	119108.0	0.3333333333333333	119108.0	1982382.752	1982382.752	5590382.555	23589920.325999998	349331.0	1537596.0	42.0	36609.42857142857	20194	0.23698183282282953	8675.769481453604	0.3546059205245213	3076.479223229404	0.08403516097572766	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2019	12	201912	Q4	117080.0	0.3333333333333333	117080.0	1815306.523	1815306.523	5590382.555	23589920.325999998	349331.0	1537596.0	42.0	36609.42857142857	20194	0.23698183282282953	8675.769481453604	0.3247195527569759	2817.1919858402352	0.07695263476575763	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	1	202001	Q1	118457.0	0.3333333333333333	118457.0	1835242.0999999999	1835242.0999999999	5625472.295	23973646.384	363440.231285615	1584499.0	39.0	40628.179487179485	20201	0.2346523430309057	9533.497509746847	0.32623787013068917	3110.1879224760405	0.07655248061157854	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	2	202002	Q1	125794.0	0.3333333333333333	125794.0	1933438.078	1933438.078	5625472.295	23973646.384	363440.231285615	1584499.0	39.0	40628.179487179485	20201	0.2346523430309057	9533.497509746847	0.3436934672522461	3276.6008141655475	0.0806484773751554	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	3	202003	Q1	119175.0	0.3333333333333333	119175.0	1856792.1169999999	1856792.1169999999	5625472.295	23973646.384	363440.231285615	1584499.0	39.0	40628.179487179485	20201	0.2346523430309057	9533.497509746847	0.33006866261706475	3146.708773105259	0.07745138504417176	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	4	202004	Q2	114099.0	0.3333333333333333	114099.0	1850266.5050000001	1850266.5050000001	5892120.835	23973646.384	372009.518865418	1584499.0	39.0	40628.179487179485	20202	0.2457749121940999	9985.387246067668	0.3140238560637055	3135.649807299514	0.07717918565090988	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	5	202005	Q2	121426.0	0.3333333333333333	121426.0	1997070.614	1997070.614	5892120.835	23973646.384	372009.518865418	1584499.0	39.0	40628.179487179485	20202	0.2457749121940999	9985.387246067668	0.3389391816503709	3384.4389816442263	0.08330274760925999	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	6	202006	Q2	136483.0	0.3333333333333333	136483.0	2044783.716	2044783.716	5892120.835	23973646.384	372009.518865418	1584499.0	39.0	40628.179487179485	20202	0.2457749121940999	9985.387246067668	0.3470369622859237	3465.2984571239285	0.08529297893393005	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	7	202007	Q3	143321.0	0.33333333333333337	143321.0	2081313.4279999998	2081313.4279999998	6127517.727	23973646.384	424749.74092526495	1584499.0	39.0	40628.179487179485	20203	0.25559389793492165	10384.314761127831	0.33966665144500524	3527.2054224632298	0.08681672344133128	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	8	202008	Q3	145353.0	0.33333333333333337	145353.0	2099862.499	2099862.499	6127517.727	23973646.384	424749.74092526495	1584499.0	39.0	40628.179487179485	20203	0.25559389793492165	10384.314761127831	0.342693826857043	3558.640564778977	0.08759045100462677	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	9	202009	Q3	136085.0	0.33333333333333337	136085.0	1946341.7999999998	1946341.7999999998	6127517.727	23973646.384	424749.74092526495	1584499.0	39.0	40628.179487179485	20203	0.25559389793492165	10384.314761127831	0.3176395216979516	3298.468773885623	0.08118672348896358	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	10	202010	Q4	144608.0	0.3333333333333333	144608.0	2106747.689	2106747.689	6328535.527	23973646.384	424331.806131712	1584499.0	39.0	40628.179487179485	20204	0.2639788468400727	10724.979970237138	0.33289655719112154	3570.3089080356804	0.08787764928434258	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	11	202011	Q4	138073.0	0.3333333333333333	138073.0	2089987.7999999998	2089987.7999999998	6328535.527	23973646.384	424331.806131712	1584499.0	39.0	40628.179487179485	20204	0.2639788468400727	10724.979970237138	0.3302482527092243	3541.9058955122437	0.08717855292112997	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2020	12	202012	Q4	141625.0	0.3333333333333333	141625.0	2131800.0379999997	2131800.0379999997	6328535.527	23973646.384	424331.806131712	1584499.0	39.0	40628.179487179485	20204	0.2639788468400727	10724.979970237138	0.33685519009965414	3612.7651666892143	0.08892264463460019	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	1	202101	Q1	133397.0	0.33333333333333337	133397.0	1978636.9	1978636.9	5908571.8	23538941.3	389525.919054056	1625944.6599889721	39.0	41690.888717665955	20211	0.25101264006295815	10464.940043592327	0.3348756631847987	3504.453737287137	0.08405802430885029	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	2	202102	Q1	119323.0	0.33333333333333337	119323.0	1874818.0	1874818.0	5908571.8	23538941.3	389525.919054056	1625944.6599889721	39.0	41690.888717665955	20211	0.25101264006295815	10464.940043592327	0.3173047672874179	3320.5753652088442	0.07964750734137732	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	3	202103	Q1	136831.0	0.33333333333333337	136831.0	2055116.9	2055116.9	5908571.8	23538941.3	389525.919054056	1625944.6599889721	39.0	41690.888717665955	20211	0.25101264006295815	10464.940043592327	0.34781956952778337	3639.9109410963456	0.08730710841273052	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	4	202104	Q2	130945.0	0.3333333333333333	130945.0	1879225.8	1879225.8	5870390.4	23538941.3	416742.646700406	1625944.6599889721	39.0	41690.888717665955	20212	0.2493905875027608	10397.315230810935	0.32011939103743425	3328.3822201114367	0.07983476300185176	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	5	202105	Q2	139946.0	0.3333333333333333	139946.0	1939299.0	1939299.0	5870390.4	23538941.3	416742.646700406	1625944.6599889721	39.0	41690.888717665955	20212	0.2493905875027608	10397.315230810935	0.3303526457116038	3434.7805947959464	0.08238684039710825	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	6	202106	Q2	145913.0	0.3333333333333333	145913.0	2051865.6	2051865.6	5870390.4	23538941.3	416742.646700406	1625944.6599889721	39.0	41690.888717665955	20212	0.2493905875027608	10397.315230810935	0.34952796325096197	3634.1524159035516	0.08716898410380079	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	7	202107	Q3	150512.0	0.32867011353425135	150512.0	1922524.0	1922524.0	5736715.4	23538941.3	408566.326442004	1625944.6599889721	39.0	41690.888717665955	20213	0.24371169998202086	10160.557363143624	0.3351262640639276	3405.069629917554	0.08167419152364341	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Ashdod	Ashdod-Legacy	2021	8	202108	Q3	161251.50681736224	0.32867011353425135	156508.39390428414	2207186.2	2197548.0	5736715.4	23538941.3	408566.326442004	1625944.6599889721	39.0	41690.888717665955	20213	0.24371169998202086	10160.557363143624	0.3830672862035303	3892.177135414726	0.0933579795281617	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	9	202109	Q3	119088.7115092014	0.32867011353425135	115136.62593488797	1624674.2	1616643.4	5736715.4	23538941.3	408566.326442004	1625944.6599889721	39.0	41690.888717665955	20213	0.24371169998202086	10160.557363143624	0.28180644973254204	2863.3105978113435	0.06867952893021573	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	10	202110	Q4	131158.64319885705	0.3207216192053087	126238.85545331151	1923009.5	1913204.5	6023263.699999999	23538941.3	397432.6401498001	1625944.6599889721	39.0	41690.888717665955	20214	0.25588507245226016	10668.076080119068	0.31763585246981635	3388.563439921477	0.08127827312267437	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	11	202111	Q4	149293.31231996237	0.3207216192053087	144855.11685164014	2204187.1999999997	2195341.9999999995	6023263.699999999	23538941.3	397432.6401498001	1625944.6599889721	39.0	41690.888717665955	20214	0.25588507245226016	10668.076080119068	0.36447715214593707	3888.2699885579896	0.09326426248405656	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2021	12	202112	Q4	132608.90094871746	0.3207216192053087	126338.66784484846	1927213.6	1914717.2000000002	6023263.699999999	23538941.3	397432.6401498001	1625944.6599889721	39.0	41690.888717665955	20214	0.25588507245226016	10668.076080119068	0.31788699538424664	3391.242651639602	0.08134253684552924	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	1	202201	Q1	114745.83031068169	0.31554793453390684	108995.05596549725	1721866.8	1709356.62	5653663.34	20529445.9374	360499.0	1431039.0	37.0	38676.72972972973	20221	0.2753928847977483	10651.296174813106	0.3023449606392729	3220.3657227311064	0.08326365091451103	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	2	202202	Q1	128260.90539276735	0.31554793453390684	120460.8438246307	1906141.4	1889173.22	5653663.34	20529445.9374	360499.0	1431039.0	37.0	38676.72972972973	20221	0.2753928847977483	10651.296174813106	0.33415028564470556	3559.133659300159	0.09202261111968708	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	3	202203	Q1	137811.264296551	0.31554793453390684	131043.1002098721	2069856.9000000001	2055133.5000000002	5653663.34	20529445.9374	360499.0	1431039.0	37.0	38676.72972972973	20221	0.2753928847977483	10651.296174813106	0.36350475371602164	3871.7967927818413	0.10010662276355022	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	4	202204	Q2	124936.18079157535	0.31122062389014343	120609.27865165002	1853583.5999999999	1829893.4	5677073.026	20529445.9374	374179.0	1431039.0	37.0	38676.72972972973	20222	0.2765331827907571	10695.39917210006	0.32233043182981946	3447.452633735306	0.08913506022421913	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	5	202205	Q2	145440.31200711883	0.31122062389014343	135111.43175046414	2106472.8	2049921.1999999997	5677073.026	20529445.9374	374179.0	1431039.0	37.0	38676.72972972973	20222	0.2765331827907571	10695.39917210006	0.36108769265636004	3861.9770090923544	0.09985272891683394	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	6	202206	Q2	130388.50720130584	0.31122062389014343	118458.28959788584	1862577.5	1797258.426	5677073.026	20529445.9374	374179.0	1431039.0	37.0	38676.72972972973	20222	0.2765331827907571	10695.39917210006	0.3165818755138205	3385.9695292724	0.08754539364970404	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	7	202207	Q3	141626.12704400037	0.2870669016298655	126433.35398001035	1773857.0999999999	1658932.2999999998	4911781.522	20529445.9374	374345.0	1431039.0	37.0	38676.72972972973	20223	0.23925543519184056	9253.617803283683	0.3377455394890017	3125.3681371950784	0.08080745603454406	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	8	202208	Q3	158942.42482064283	0.2870669016298655	140344.5652539633	1982143.7000000002	1841461.3320000002	4911781.522	20529445.9374	374345.0	1431039.0	37.0	38676.72972972973	20223	0.23925543519184056	9253.617803283683	0.374907011590814	3469.246197032639	0.08969854021463262	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	9	202209	Q3	134109.44813535683	0.2870669016298655	107567.0807660264	1612166.0	1411387.8900000001	4911781.522	20529445.9374	374345.0	1431039.0	37.0	38676.72972972973	20223	0.23925543519184056	9253.617803283683	0.2873474489201843	2659.0034690559664	0.06874943894266387	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	10	202210	Q4	115031.31920027958	0.2817189865881742	101298.71977163918	1478682.1	1348567.5344	4286928.0494	20529445.9374	322016.0	1431039.0	37.0	38676.72972972973	20224	0.20881849721965406	8076.416579532878	0.3145766662887533	2540.652203148669	0.06568942671478607	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	11	202211	Q4	128513.84312750891	0.2817189865881742	103056.12515414007	1613172.0	1371963.4849999999	4286928.0494	20529445.9374	322016.0	1431039.0	37.0	38676.72972972973	20224	0.20881849721965406	8076.416579532878	0.32003417579915305	2584.7293234414196	0.06682905564930972	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2022	12	202212	Q4	137468.0876722115	0.2817189865881742	117661.15507422075	1754065.1	1566397.03	4286928.0494	20529445.9374	322016.0	1431039.0	37.0	38676.72972972973	20224	0.20881849721965406	8076.416579532878	0.36538915791209364	2951.03505294279	0.07630001485555826	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	1	202301	Q1	139548.6269570134	0.25805728564756575	111711.49003349195	1812451.1	1554172.86335	4212543.896116	14718130.62026238	302791.0	1122045.0	35.0	32058.428571428572	20231	0.2862146018949316	9175.59037094853	0.36893926845081904	3385.23559906213	0.10559580584305847	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	2	202302	Q1	118621.65851935084	0.25805728564756575	88098.47993356232	1508859.5	1225659.659307	4212543.896116	14718130.62026238	302791.0	1122045.0	35.0	32058.428571428572	20231	0.2862146018949316	9175.59037094853	0.2909547507474209	2669.6816093397647	0.08327549815461212	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	3	202303	Q1	132945.7145236358	0.25805728564756575	102981.03003294575	1710729.4	1432711.373459	4212543.896116	14718130.62026238	302791.0	1122045.0	35.0	32058.428571428572	20231	0.2862146018949316	9175.59037094853	0.34010598080176013	3120.673162546636	0.09734329789726102	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	4	202304	Q2	120607.07626327378	0.21958227714436349	79741.04673261712	1328739.8	937719.3430030001	3417397.671070001	14718130.62026238	290606.0	1122045.0	35.0	32058.428571428572	20232	0.2321896550072253	7443.635470073775	0.27439573419893987	2042.5018199201643	0.06371185085910613	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	5	202305	Q2	155288.09704820722	0.21958227714436349	99467.60432582878	1703804.9000000001	1169694.911220001	3417397.671070001	14718130.62026238	290606.0	1122045.0	35.0	32058.428571428572	20232	0.2321896550072253	7443.635470073775	0.342276499197638	2547.781490000216	0.07947306226578038	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	6	202306	Q2	165254.57668851904	0.21958227714436349	111397.3489415541	1825308.2	1309983.416847	3417397.671070001	14718130.62026238	290606.0	1122045.0	35.0	32058.428571428572	20232	0.2321896550072253	7443.635470073775	0.38332776660342216	2853.3521601533944	0.08900474188233877	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	7	202307	Q3	145097.3971894218	0.21999063533907448	104191.45058455547	1688590.8	1334405.01300438	3696092.8959373804	14718130.62026238	288594.0	1122045.0	35.0	32058.428571428572	20233	0.2511251592541913	8050.677980439117	0.36103124314627283	2906.5462794482596	0.09066402843084644	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	8	202308	Q3	149031.02701186234	0.21999063533907448	97229.75469492539	1693768.3	1245244.896296	3696092.8959373804	14718130.62026238	288594.0	1122045.0	35.0	32058.428571428572	20233	0.2511251592541913	8050.677980439117	0.33690844125285135	2712.3413694183964	0.08460618596370366	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	9	202309	Q3	143153.8257987158	0.21999063533907448	87172.79472051914	1601157.0	1116442.986637	3696092.8959373804	14718130.62026238	288594.0	1122045.0	35.0	32058.428571428572	20233	0.2511251592541913	8050.677980439117	0.30206031560087576	2431.7903315724607	0.07585494485964121	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	10	202310	Q4	112121.43516112329	0.24435569881078983	71752.00068759732	1353355.6	1013895.5643290001	3392096.1571390005	14718130.62026238	240054.0	1122045.0	35.0	32058.428571428572	20234	0.23047058384365185	7388.524749967153	0.2988994171627939	2208.4257414580597	0.06888752318403638	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	11	202311	Q4	111537.45673975603	0.24435569881078983	81739.55933007646	1405591.0	1155025.30718	3392096.1571390005	14718130.62026238	240054.0	1122045.0	35.0	32058.428571428572	20234	0.23047058384365185	7388.524749967153	0.3405048836098397	2515.8287600359854	0.07847635932717448	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2023	12	202312	Q4	103806.35809912065	0.24435569881078983	86562.43998232619	1368176.6	1223175.28563	3392096.1571390005	14718130.62026238	240054.0	1122045.0	35.0	32058.428571428572	20234	0.23047058384365185	7388.524749967153	0.3605956992273663	2664.270248473107	0.08310670133244098	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	1	202401	Q1	104861.55907122328	0.24449664956691433	84829.15896661587	1322543.7999999998	1150226.9565179998	3809156.0932130003	13847815.536107998	280925.0	1155435.0	38.0	30406.184210526317	20241	0.27507270610882095	8363.911373232777	0.3019637232948861	2525.597819569813	0.08306197851341952	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	2	202402	Q1	137347.67277316542	0.24449664956691433	102289.59938954988	1688545.2	1386978.9117629998	3809156.0932130003	13847815.536107998	280925.0	1155435.0	38.0	30406.184210526317	20241	0.27507270610882095	8363.911373232777	0.3641171109354806	3045.4432453419267	0.1001586790455484	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	3	202403	Q1	140788.5181556113	0.24449664956691433	93806.24164383426	1676087.4	1271950.224932001	3809156.0932130003	13847815.536107998	280925.0	1155435.0	38.0	30406.184210526317	20241	0.27507270610882095	8363.911373232777	0.3339191657696334	2792.8703083210376	0.09185204854985302	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	4	202404	Q2	143374.32677162674	0.19550091001372846	92261.42604953454	1550867.2999999998	1103814.8659099997	3138286.4290029984	13847815.536107998	262311.0	1155435.0	38.0	30406.184210526317	20242	0.2266268221742236	6890.856902075633	0.3517253414821892	2423.6889969874524	0.07971039641825216	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	5	202405	Q2	158821.14582077647	0.19550091001372846	88738.93869496687	1674636.9	1061671.8590929988	3138286.4290029984	13847815.536107998	262311.0	1155435.0	38.0	30406.184210526317	20242	0.2266268221742236	6890.856902075633	0.33829667339519454	2331.1539668145024	0.07666710004366414	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	6	202406	Q2	145050.52740759682	0.19550091001372846	81310.6352554986	1530292.5	972799.704	3138286.4290029984	13847815.536107998	262311.0	1155435.0	38.0	30406.184210526317	20242	0.2266268221742236	6890.856902075633	0.30997798512261626	2136.0139382736784	0.0702493257123073	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	7	202407	Q3	173270.238837125	0.19556474582989725	97607.18530086726	1701165.7	1082787.30113	3437041.9398429994	13847815.536107998	309830.0	1155435.0	38.0	30406.184210526317	20243	0.248201019928447	7546.8459331848735	0.31503464900386424	2377.517959647137	0.07819192119555943	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	8	202408	Q3	176637.6558695013	0.19556474582989725	102711.06515239329	1743592.9000000001	1139406.2505719992	3437041.9398429994	13847815.536107998	309830.0	1155435.0	38.0	30406.184210526317	20243	0.248201019928447	7546.8459331848735	0.33150781122678014	2501.8383769758443	0.08228057686073391	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Ashdod	Ashdod-Legacy	2024	9	202409	Q3	178186.60529337375	0.19556474582989725	109511.74954673945	1776113.7000000002	1214848.3881410002	3437041.9398429994	13847815.536107998	309830.0	1155435.0	38.0	30406.184210526317	20243	0.248201019928447	7546.8459331848735	0.3534575397693556	2667.489596561892	0.08772852187215369	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
