design	table_group	reform	target	target_key	spec_name	window	a	b	beta	se	n_obs	r2	used_bins
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	baseline	post_y3	9	12	-0.07754112016360024	0.12424512258813332	44	0.9009139017564262	bin_y3_q9_12
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	baseline	post_y1_2	1	8	0.15000537782380005	0.05658483421116187	44	0.9009139017564262	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	baseline	full_post	1	40	-0.19932524271104363	0.016806018070250447	44	0.9009139017564262	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8,bin_y3_q9_12,bin_y4p_q13_40
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	avg_pre	-4	-2	0.017826846724809275	0.07502266140691977	44	0.6539726748251546	bin_pre_4_2
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	post_y1	1	4	0.05437905863120322	0.10648730487134367	44	0.6539726748251546	bin_q1,bin_q2,bin_q3,bin_q4
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	post_y2	5	8	0.3307474258426364	0.23941148633619516	44	0.6539726748251546	bin_y2_q5_8
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	post_y3	9	12	0.3028380901101907	0.42079473549776214	44	0.6539726748251546	bin_y3_q9_12
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	post_y1_2	1	8	0.1925632422369198	0.17137314656384112	44	0.6539726748251546	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8
TWFE	competition	haifa_comp	Haifa-Aggregate	haifa_port_agg	porttr	full_post	1	40	0.2666540789523917	0.37346006318664055	44	0.6539726748251546	bin_q1,bin_q2,bin_q3,bin_q4,bin_y2_q5_8,bin_y3_q9_12,bin_y4p_q13_40
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	avg_pre	-4	-2	0.17617889114387175	0.055396039998527526	34	0.9403372926242949	bin_pre_4_2
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	post_y1	1	4	-0.15884621101905322	2.909124621272874e-14	34	0.9403372926242949	bin_q1,bin_q2,bin_q3,bin_q4
