table_group	reform	reform_order	row_key	row_label	row_order	row_type	series_id	series_display	spec_name	spec_display	column_key	column_label	column_order	beta	se	pvalue	n_obs	r2	a_used	b_used	n_months_used	value_display
bayport_appendix	privatization	2	post_1_6	Average post, months 1-6	2	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	-0.028886486235334952	5.960464477539076e-08	0.0	42	0.26821310645959484	1.0	6.0	6.0	-0.029*** (0.000)
bayport_appendix	privatization	2	post_1_6	Average post, months 1-6	2	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	-4.3871238698022275	0.641760373527583	8.139044993527023e-12	42	0.7411170210227408	1.0	6.0	6.0	-4.387*** (0.642)
bayport_appendix	privatization	2	post_7_12	Average post, months 7-12	3	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	0.3501313318172916	5.960464477539003e-08	0.0	42	0.26821310645959484	7.0	12.0	6.0	0.350*** (0.000)
bayport_appendix	privatization	2	post_7_12	Average post, months 7-12	3	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	0.1709514709598201	0.017826677042454733	0.0	42	0.7411170210227408	7.0	12.0	6.0	0.171*** (0.018)
bayport_appendix	privatization	2	post_13_24	Average post, months 13-24	4	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	0.47715136320093865	5.96046447753907e-08	0.0	42	0.26821310645959484	13.0	23.0	11.0	0.477*** (0.000)
bayport_appendix	privatization	2	post_13_24	Average post, months 13-24	4	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	-2.9392343162168735	0.43675358753963267	1.6997736551616072e-11	42	0.7411170210227408	13.0	23.0	11.0	-2.939*** (0.437)
bayport_appendix	privatization	2	post_full	Average full post	5	estimate	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1	0.31200582907400287	5.960464477539046e-08	0.0	42	0.26821310645959484	1.0	23.0	23.0	0.312*** (0.000)
bayport_appendix	privatization	2	post_full	Average full post	5	estimate	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2	-2.5055918204973935	0.37164746268899135	1.5638157435660105e-11	42	0.7411170210227408	1.0	23.0	23.0	-2.506*** (0.372)
bayport_appendix	privatization	2	pretrend_p	Pre-period joint p-value	6	summary	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1				42	0.26821310645959484				0.000
bayport_appendix	privatization	2	pretrend_p	Pre-period joint p-value	6	summary	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2				42	0.7411170210227408				0.000
bayport_appendix	privatization	2	n_obs	Observations	7	summary	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1				42	0.26821310645959484				42
bayport_appendix	privatization	2	n_obs	Observations	7	summary	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2				42	0.7411170210227408				42
bayport_appendix	privatization	2	r2	R^2	8	summary	Haifa_Bayport_KL	Haifa-Bayport	baseline	Baseline	Haifa_Bayport_KL__baseline	Haifa-Bayport — Baseline	1				42	0.26821310645959484				0.268
bayport_appendix	privatization	2	r2	R^2	8	summary	Haifa_Bayport_KL	Haifa-Bayport	ctrl_trend	Controls+Trend	Haifa_Bayport_KL__ctrl_trend	Haifa-Bayport — Controls+Trend	2				42	0.7411170210227408				0.741
