series_id	series_display	is_main_series	reform	reform_display	spec_name	event_bin	event_kind	event_time	is_reference	beta	se	pvalue	n_obs	r2
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	<= -13	tail_left		0	0.06772310426347783	0.03742822565537615	0.07038692227914456	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	>= 25	tail_right		0	0.19679439659045217	0.0616439564088273	0.0014107811769319316	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-12	exact	-12.0	0	0.1606907999865239	2.2171786537907207e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-11	exact	-11.0	0	0.07270052950471859	2.505671338885709e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-10	exact	-10.0	0	0.18905330795421804	1.70560691296287e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-9	exact	-9.0	0	0.17074215502508963	3.0198143550832764e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-8	exact	-8.0	0	-0.04966183612680197	2.0725436910773793e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-7	exact	-7.0	0	0.011307841288777458	1.3183557602097902e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-6	exact	-6.0	0	-0.052736601576159	1.3697158840824903e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-5	exact	-5.0	0	-0.06174525920082365	1.389077591460235e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-4	exact	-4.0	0	-0.023956739402857252	1.76968906161684e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-3	exact	-3.0	0	-0.04832943874824141	1.6417780402887692e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-2	exact	-2.0	0	0.015202199585719	1.7434906308112205e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	-1	reference	-1.0	1	0.0	0.0		84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	0	exact	0.0	0	0.1132256571847492	1.8103187901264133e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	1	exact	1.0	0	-0.0563206206813093	2.1629578453274336e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	2	exact	2.0	0	0.05479411870356543	1.657965646678981e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	3	exact	3.0	0	0.047289663213683816	2.162957845327596e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	4	exact	4.0	0	-0.11526727871396858	2.196324517857556e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	5	exact	5.0	0	-0.1167776628431128	2.1963245178571828e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	6	exact	6.0	0	-0.20843236560744494	2.1629578453274323e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	7	exact	7.0	0	-0.10991293733490148	1.7696890616168917e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	8	exact	8.0	0	-0.05435114040631994	1.7434906308104734e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	9	exact	9.0	0	-0.02065841643187651	2.1629578453273717e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	10	exact	10.0	0	0.10511479461352913	1.335695252675547e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	11	exact	11.0	0	0.06219899166012397	1.389077591460466e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	12	exact	12.0	0	0.24943603879346377	1.850056450209624e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	13	exact	13.0	0	0.2600824769956141	1.88895834153068e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	14	exact	14.0	0	0.4028029297939373	2.1629578453279078e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	15	exact	15.0	0	0.3604837657753304	2.1629578453273853e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	16	exact	16.0	0	0.27335435221908533	2.1963245178573006e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	17	exact	17.0	0	0.3670633270845396	1.8103187901261883e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	18	exact	18.0	0	0.445647155141943	1.7434906308099774e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	19	exact	19.0	0	0.2356779581661019	2.570588103092289e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	20	exact	20.0	0	-0.15568850383899857	2.8300275112689455e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	21	exact	21.0	0	-0.02948180985839666	2.162957845327517e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	22	exact	22.0	0	-0.01601635042985272	2.3755325546519777e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	23	exact	23.0	0	-0.17198828207435155	2.855610348352225e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	baseline	24	exact	24.0	0	0.19024516563439597	1.613504055926227e-08	0.0	84	0.5373374865517067
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	<= -13	tail_left		0	0.2766509013127365	0.05464947086789615	4.1427286673265823e-07	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	>= 25	tail_right		0	-0.27015389614202423	0.09152249996089688	0.0031595229495955893	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-12	exact	-12.0	0	0.32106015550340405	0.03760457538617697	1.3680736316228821e-17	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-11	exact	-11.0	0	0.21849085270187724	0.034185977623795195	1.645438310039029e-10	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-10	exact	-10.0	0	0.3202645988316579	0.030767379861421362	2.25044752168816e-25	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-9	exact	-9.0	0	0.2873744135828108	0.027348782099044292	7.956157599148545e-26	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-8	exact	-8.0	0	0.05239139011121452	0.023930184336655096	0.02857189327462141	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-7	exact	-7.0	0	0.09878203520707157	0.020511586574278644	1.4652768750670052e-06	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-6	exact	-6.0	0	0.020158560022426997	0.01709298881190328	0.2382601478993538	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-5	exact	-5.0	0	-0.0034291299219557925	0.01367439104952503	0.8019917743470224	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-4	exact	-4.0	0	0.01978035755628227	0.01025579328714472	0.05376800672075791	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-3	exact	-3.0	0	-0.019171374108812034	0.006837195524756075	0.005047570172721235	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-2	exact	-2.0	0	0.02978123190544757	0.0034185977623924007	2.9978886293756805e-18	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	-1	reference	-1.0	1	0.0	0.0		84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	0	exact	0.0	0	0.09864662486503661	0.003418597762368047	4.276135043578805e-183	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	1	exact	1.0	0	-0.08547868532073566	0.006837195524763922	7.278753381894244e-36	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	2	exact	2.0	0	0.011057021744429463	0.01025579328714483	0.28097821091683095	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	3	exact	3.0	0	-0.011026466065175183	0.013674391049516921	0.4200359741237488	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	4	exact	4.0	0	-0.44415656263643477	0.07646497735751527	6.298709061396576e-09	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	5	exact	5.0	0	-0.4602459790853083	0.07970230772400672	7.715316315745022e-09	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	6	exact	6.0	0	-0.5664797141693523	0.08295418357202242	8.561212989449023e-12	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	7	exact	7.0	0	-0.48253931821653007	0.08621895910407927	2.1850430931197597e-08	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	8	exact	8.0	0	-0.441556553607656	0.08949522259429987	8.062183038096964e-07	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	9	exact	9.0	0	-0.42244286195293324	0.09278175707938476	5.286588826989906e-06	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	10	exact	10.0	0	-0.3112486832272392	0.09607750854177241	0.00119715020818888	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	11	exact	11.0	0	-0.36874351850035936	0.09938156000875062	0.00020694701115766433	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	12	exact	12.0	0	-0.1960855036867315	0.10269311034958721	0.05620639530786147	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	13	exact	13.0	0	-0.2000180978043078	0.10601145682469715	0.059192713061705295	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	14	exact	14.0	0	-0.07187667732568848	0.10933598064790447	0.5109284336924413	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	15	exact	15.0	0	-0.12877487366402196	0.11266613498165379	0.2530478726635168	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	16	exact	16.0	0	-0.23048331953996914	0.11600143490703828	0.046933414164794476	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	17	exact	17.0	0	-0.1513533769942379	0.11934144900494732	0.20471292148926368	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	18	exact	18.0	0	-0.08734858125654732	0.12268579225824151	0.4764834657453828	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	19	exact	19.0	0	-0.31189681055211516	0.12603412004209633	0.01333476206078173	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	20	exact	20.0	0	-0.7178423048769176	0.1293861230150341	2.8885252873108265e-08	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	21	exact	21.0	0	-0.6062146432160436	0.13274152275854514	4.950365400899693e-06	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	22	exact	22.0	0	-0.6073282161072093	0.1361000680417766	8.105989724970807e-06	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	23	exact	23.0	0	-0.7778791800714258	0.1394615316100383	2.4367335195517743e-08	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	competition	Competition clock	ctrl_trend	24	exact	24.0	0	-0.4302247646823911	0.1428257074142462	0.0025933073515170845	84	0.6737655178149958
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	<= -13	tail_left		0	-0.30403803425152365	0.028172526699898504	3.7550859013364696e-27	84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	>= 25	tail_right		0				84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-12	exact	-12.0	0	-0.47575104448927696			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-11	exact	-11.0	0	-0.47726142861843174			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-10	exact	-10.0	0	-0.5689161313827604			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-9	exact	-9.0	0	-0.47039670311022136			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-8	exact	-8.0	0	-0.41483490618163543			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-7	exact	-7.0	0	-0.381142182207195			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-6	exact	-6.0	0	-0.2553689711617988			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-5	exact	-5.0	0	-0.2982847741151936			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-4	exact	-4.0	0	-0.11104772698184284			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-3	exact	-3.0	0	-0.10040128877970618			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-2	exact	-2.0	0	0.04231916401862179			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	-1	reference	-1.0	1	0.0	0.0		84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	0	exact	0.0	0	-0.08712941355623194			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	1	exact	1.0	0	0.006579561309219089			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	2	exact	2.0	0	0.0851633893666186			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	3	exact	3.0	0	-0.12480580760922612			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	4	exact	4.0	0	-0.5161722696143158			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	5	exact	5.0	0	-0.3899655756337137			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	6	exact	6.0	0	-0.37650011620517354			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	7	exact	7.0	0	-0.5324720478496702			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	8	exact	8.0	0	-0.17023860014092307			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	9	exact	9.0	0	-0.7000019464057435			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	10	exact	10.0	0	-0.30672093042909765			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	11	exact	11.0	0	-0.14103216802746077			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	12	exact	12.0	0	0.03417766246499809			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	13	exact	13.0	0	-0.1092048071638627			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	14	exact	14.0	0	0.08300042026558607			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	15	exact	15.0	0	-0.04468610765274509			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	16	exact	16.0	0	0.0780034546657955			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	17	exact	17.0	0	-0.01009992028461513			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	18	exact	18.0	0	-0.1363926157004336			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	19	exact	19.0	0	-0.20702560938270853			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	20	exact	20.0	0	-0.2549847056316388			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	21	exact	21.0	0	-0.24042886282110348			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	22	exact	22.0	0	-0.3277759109823002			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	23	exact	23.0	0	-0.17216849068765028			84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	baseline	24	exact	24.0	0				84	0.7222217556872796
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	<= -13	tail_left		0	0.059933367147251726	0.17645590999793218	0.7341196188793786	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	>= 25	tail_right		0				84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-12	exact	-12.0	0	-0.39539045710134957	0.041397403013135235	1.2833475369042176e-21	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-11	exact	-11.0	0	-0.4042063491748556	0.03763400273920912	6.57190035986681e-27	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-10	exact	-10.0	0	-0.5031665598835389	0.03387060246528928	6.403648345984395e-50	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-9	exact	-9.0	0	-0.4119526395553638	0.030107202191365975	1.2853547388964014e-42	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-8	exact	-8.0	0	-0.36369635057112504	0.026343801917444433	2.3526018517931184e-43	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-7	exact	-7.0	0	-0.33730913454104905	0.022580401643514283	1.8610563548290752e-50	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-6	exact	-6.0	0	-0.2188414314400049	0.01881700136958937	2.901507643820973e-31	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-5	exact	-5.0	0	-0.26906274233776045	0.015053601095670395	1.892123632404689e-71	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-4	exact	-4.0	0	-0.08913120314876899	0.011290200821739236	2.913339005420279e-15	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-3	exact	-3.0	0	-0.08579027289099128	0.007526800547785025	4.279652145559672e-30	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-2	exact	-2.0	0	0.049624671962980926	0.0037634002738340267	1.0546674922297938e-39	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	-1	reference	-1.0	1	0.0	0.0		84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	0	exact	0.0	0	-0.09443492150059285	0.003763400273834264	5.933332276846889e-139	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	1	exact	1.0	0	-0.008031454579492003	0.007526800547800457	0.28595033483503307	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	2	exact	2.0	0	0.06324686553355185	0.011290200821749165	2.119834912071943e-08	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	3	exact	3.0	0	-0.154027839386657	0.015053601095677266	1.4260403710433051e-24	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	4	exact	4.0	0	-0.5526998093360955	0.018817001369602803	1.2382566242941141e-189	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	5	exact	5.0	0	-0.4337986232998564	0.022580401643526996	2.9777945625238873e-82	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	6	exact	6.0	0	-0.42763867181567505	0.026343801917453964	2.9474564672856857e-59	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	7	exact	7.0	0	-0.5909161114045312	0.030107202191376577	9.080545050876932e-86	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	8	exact	8.0	0	-0.2359881716401393	0.03387060246530382	3.2297804688961158e-12	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	9	exact	9.0	0	-0.5031667093753098	0.02234518912641741	2.7720326668770647e-112	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	10	exact	10.0	0	-0.11719120134301697	0.01858178885249498	2.8490558232808987e-10	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	11	exact	11.0	0	0.04119205311426111	0.014818388578571165	0.005439355586136467	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	12	exact	12.0	0	0.2090963756623534	0.011054988304648754	8.711530610481294e-80	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	13	exact	13.0	0	0.05840839808914344	0.007291588030726072	1.1435363576921982e-15	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	14	exact	14.0	0	0.2433081175742311	0.003528187756802459	0.0	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	15	exact	15.0	0	0.10831608171154361	0.000235212517117279	0.0	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	16	exact	16.0	0	0.2237001360857187	0.003998612791042421	0.0	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	17	exact	17.0	0	0.1282912531909588	0.007762013064966669	2.3032588663783697e-61	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	18	exact	18.0	0	-0.005306950169215341	0.011525413338888913	0.6451886701340515	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	19	exact	19.0	0	-0.08324545179584053	0.01528881361281232	5.184610665677802e-08	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	20	exact	20.0	0	-0.13851005598914146	0.01905221388673556	3.594231080985189e-13	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	21	exact	21.0	0	-0.1312597211229547	0.022815614160659442	8.763954474306164e-09	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	22	exact	22.0	0	-0.22591227722850782	0.026579014434582465	1.901658225803182e-17	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	23	exact	23.0	0	-0.07761036487822004	0.0303424147085053	0.010533129945798733	84	0.78118418203827
Haifa_port_KL	Haifa aggregate	1	privatization	Privatization clock	ctrl_trend	24	exact	24.0	0				84	0.78118418203827
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	<= -13	tail_left		0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	>= 25	tail_right		0	3.2900334699424705	0.022974338660597005	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-12	exact	-12.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-11	exact	-11.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-10	exact	-10.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-9	exact	-9.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-8	exact	-8.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-7	exact	-7.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-6	exact	-6.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-5	exact	-5.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-4	exact	-4.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-3	exact	-3.0	0				42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-2	exact	-2.0	0	0.1161405705023455	3.7252902984307616e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	-1	reference	-1.0	1	0.0	0.0		42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	0	exact	0.0	0	4.9009096799185645	3.7252902984132804e-09	0.0	42	0.9892611585192378
Haifa_Bayport_KL	Haifa-Bayport	0	competition	Competition clock	baseline	1	exact	1.0	0	3.6299263605555683	3.7252902984028116e-09	0.0	42	0.9892611585192378
