entity	port	terminal	year	month	month_index	t_index	LP	log_LP	K	L	KL	log_KL	lp_freq	kl_freq	source_lp	source_kl	lp_source_file	kl_source_file
Haifa--Bayport	Haifa	Haifa-Bayport	2022	5	24269	11	27.929291785610737	3.3296760228726447	1373220.63952111	787.7878263608577	1743.1351355918089	7.463440572974707	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	6	24270	12	27.929291785610737	3.3296760228726447	1398943.6038384938	693.88291036455	2016.109033588277	7.608924711849936	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	7	24271	13	51.95777019622938	3.9504312770291747	1430494.5890560232	952.4833452957592	1501.8578499258008	7.314458187316622	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	8	24272	14	51.95777019622938	3.9504312770291747	1467829.3899476912	1040.6891428118306	1410.4398033612356	7.251656852013605	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	9	24273	15	51.95777019622938	3.9504312770291747	1510904.13658176	1178.3794149236296	1282.1881623582851	7.156323399220947	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	10	24274	16	81.87107987684641	4.4051458134424015	1559675.2917775714	1242.8611416485192	1254.9071167426098	7.13481683826331	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	11	24275	17	81.87107987684641	4.4051458134424015	1614099.6485816482	1614.7611547116528	999.5903380954674	6.907345533143243	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2022	12	24276	18	81.87107987684641	4.4051458134424015	1674134.327762938	1724.6602165510285	970.7038590539696	6.878021436247488	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	1	24277	19	49.959556152849096	3.9112138011676554	1661436.10866039	1721.8102397792118	964.9356649623808	6.8720614306837815	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	2	24278	20	49.959556152849096	3.9112138011676554	1648834.2048688077	1471.2412212814386	1120.709630085464	7.021717361941081	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	3	24279	21	49.959556152849096	3.9112138011676554	1636327.8858417217	1863.4934023427188	878.0969569221911	6.777757016834596	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	4	24280	22	48.6276730978474	3.884192774162261	1623916.426573819	1912.70075028627	849.0175090540278	6.744079809248314	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	5	24281	23	48.6276730978474	3.884192774162261	1611599.107558913	1739.3417787892106	926.5568890553404	6.831475445950841	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	6	24282	24	48.6276730978474	3.884192774162261	1599375.214748233	1651.1912002618865	968.6190275811576	6.875871374191994	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	7	24283	25	46.722209566185384	3.8442196311984316	1587244.03950903	1691.889227915888	938.1489126591564	6.843908691906071	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	8	24284	26	46.722209566185384	3.8442196311984316	1575204.878583496	1396.860072845916	1127.6754982152409	7.027913711783298	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	9	24285	27	46.722209566185384	3.8442196311984316	1563257.034047996	1620.5293722598851	964.6582535359906	6.871773897202625	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	10	24286	28	34.69056118311811	3.5464676379369484	1551399.813272608	1184.481713845723	1309.771012197049	7.177607601066342	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	11	24287	29	34.69056118311811	3.5464676379369484	1539632.5288809715	980.4767383144722	1570.2897057279897	7.359015407260931	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2023	12	24288	30	34.69056118311811	3.5464676379369484	1527954.4987104386	828.0120598551559	1845.3287974787752	7.520412750612706	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	1	24289	31	54.30998275974878	3.994708054605142	1516365.045772528	915.6492450584882	1656.054492433583	7.41219324046274	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	2	24290	32	54.30998275974878	3.994708054605142	1504863.4982136805	1067.659318224067	1409.4978356175022	7.250988774985412	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	3	24291	33	54.30998275974878	3.994708054605142	1493449.1892763097	1300.4740013872986	1148.3883473896074	7.046114801373423	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	4	24292	34	52.285212053078	3.9567135787576952	1482121.4572601493	775.2091960524247	1911.8987039982417	7.555852113127488	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	5	24293	35	52.285212053078	3.9567135787576952	1470879.645483895	1208.3167484396931	1217.296414523138	7.104387624977169	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	6	24294	36	52.285212053078	3.9567135787576952	1459723.1022471343	745.9713836664157	1956.8084436063232	7.579070079930918	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	7	24295	37	44.395195477206855	3.793131253610239	1448651.1807925676	755.7480659589638	1916.844046374612	7.558435386775756	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	8	24296	38	44.395195477206855	3.793131253610239	1437663.2392685146	876.5610310273994	1640.11767393248	7.402523270642018	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	9	24297	39	44.395195477206855	3.793131253610239	1426758.6406917055	853.4760131009494	1671.703268505272	7.421598306905137	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	10	24298	40	49.00960970996639	3.89201639541222	1415936.7529103556	947.3429764828416	1494.6400491269185	7.309640687020312	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	11	24299	41	49.00960970996639	3.89201639541222	1405196.9485675157	897.3431716604614	1565.9526844867073	7.356249661845698	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Bayport	Haifa	Haifa-Bayport	2024	12	24300	42	49.00960970996639	3.89201639541222	1394538.6050647062	921.5288489409972	1513.288061103331	7.322040086349318	M	M	Haifa_SIPG_Q	Haifa_Bayport_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	7	24259	1	0.3690441256347883	-0.9968390604248345	970254.8616955652	2492.1481164246215	389.32471762053547	5.964413745075895	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	8	24260	2	0.3690441256347883	-0.9968390604248345	973297.1555617624	2532.3472132256184	384.34585529130874	5.951542812053658	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	9	24261	3	0.3690441256347883	-0.9968390604248345	977693.677617832	2339.7149405974196	417.86871582235955	6.035167306212251	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	10	24262	4	1.27248065284561	0.2409682652763569	983432.9613971	2674.9175673601967	367.6498197167337	5.907130908275549	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	11	24263	5	1.27248065284561	0.2409682652763569	990503.6390445464	2444.0856783521176	405.26551414203135	6.004542442775134	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2021	12	24264	6	1.27248065284561	0.2409682652763569	998894.4404558504	2543.69985097222	392.6935169155536	5.973029452447316	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	1	24265	7	11.863356642763565	2.473454375681808	991994.764824372	3065.5223384573524	323.59730424393797	5.779499854630287	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	2	24266	8	11.863356642763565	2.473454375681808	986505.7856571244	3037.9638957091006	324.72597421269256	5.782981670404923	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	3	24267	9	11.863356642763565	2.473454375681808	982415.9084161858	3257.5131028419605	301.584637544234	5.709050698312069	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	4	24268	10	30.411895499887247	3.4148338312129516	979713.633922246	2737.2394013434387	357.92033149946695	5.880310423924524	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	5	24269	11	30.411895499887247	3.4148338312129516	978387.5575697155	2265.5582414768137	431.85275031020586	6.068084674376168	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	6	24270	12	30.411895499887247	3.4148338312129516	978426.3685483016	2261.804189354163	432.5866815321808	6.069782726018169	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	7	24271	13	56.576238658116445	4.035589085369482	979818.8490709974	1658.8281437353216	590.6692943276557	6.381256291123007	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	8	24272	14	56.576238658116445	4.035589085369482	982553.873608432	1692.2117587834312	580.6329311378926	6.36411876913103	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	9	24273	15	56.576238658116445	4.035589085369482	986620.4081295287	1095.3306057437048	900.7512462044604	6.803229133145936	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	10	24274	16	89.14850919923276	4.490303621782708	992007.5093484196	1015.710911619322	976.6632395106274	6.884141904303359	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	11	24275	17	89.14850919923276	4.490303621782708	998704.3239775632	352.50843475286075	2833.135963619544	7.94913949148495	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2022	12	24276	18	89.14850919923276	4.490303621782708	1006700.087987017	338.53238043785177	2973.718752353819	7.997568553736426	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	1	24277	19	54.400405588657904	3.996371609507962	1000126.5418728326	522.7251817068965	1913.2932119455947	7.556581231059228	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
Haifa--Legacy	Haifa	Haifa-Legacy	2023	2	24278	20	54.400405588657904	3.996371609507962	995339.6710510836	567.4008374764986	1754.209027039566	7.469773337462065	M	M	Haifa_Legacy_Q	Haifa_Legacy_KL	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/LP/LP_Panel_monthly.tsv	/Users/elyekehat/Downloads/Fall 2025/Econ H191/Thesis/Data/KL/KL_Panel_monthly.tsv
