family	series_id	series_display	is_main_series	reform	reform_display	spec_name	event_time	event_token	is_reference	observed_in_sample	beta	se	pvalue	n_obs	r2
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	17	17	0	1	0.19801497347216213	2.725585412142004e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	18	18	0	1	3.698273926958265	2.3141388468068078e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	19	19	0	1	0.5353445541997601	1.6892076807188188e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	20	20	0	1	-0.8919688494054832	3.30148509338657e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	21	21	0	1	-0.6782901036853124	4.1404195940270186e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	22	22	0	1	-0.6115417162050316	2.7255854121420033e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	23	23	0	1	-1.0897815638850679	1.6280579355608334e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	baseline	24	24	0	1	-0.12465853658238002	2.2994829752101674e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-12	-12	0	1	1.221203497424031	1.1171559073978617e-14	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-11	-11	0	1	1.0338600455461333	2.6113964655077667e-14	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-10	-10	0	1	1.0511245744844775	4.875023161686071e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-9	-9	0	1	0.9336640204196327	9.91431454760592e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-8	-8	0	1	0.6120003717272331	5.047656412908672e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-7	-7	0	1	0.572381106660157	8.792362277303484e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-6	-6	0	1	0.4084291445388235	3.925252242120239e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-5	-5	0	1	0.3002006833292955	8.581768699538529e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-4	-4	0	1	0.2394589107050491	7.994891851740392e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-3	-3	0	1	0.11724272334004801	4.965310788564065e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	-2	-2	0	1	0.1092471434141995	6.405960469241079e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	0	0	0	1	-0.012751716233380783	7.175707347184125e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	1	1	0	1	-0.23716432456204187	3.1764334301810156e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	2	2	0	1	-0.23612900045442853	5.792745899494035e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	3	3	0	1	-0.36401820117421746	9.538677447806693e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	4	4	0	1	-0.10349362997971845	3.0553293544684253e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	5	5	0	1	-0.1963880245970513	2.7649446691939457e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	6	6	0	1	-0.36669520708187653	4.378997702295612e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	7	7	0	1	-0.2918116918613962	1.0561808207637395e-14	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	8	8	0	1	-0.20041365180171322	4.474185533184697e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	9	9	0	1	-0.29509181055167355	2.800798444312552e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	10	10	0	1	-0.07999445583880638	2.263475455517884e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	11	11	0	1	-0.1935081882227565	8.013780336214302e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	12	12	0	1	0.14922596540019173	3.670091704834421e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	13	13	0	1	0.13376252616564077	4.214697833900717e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	14	14	0	1	1.1023839029552587	1.0128276335232755e-14	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	15	15	0	1	1.0544367548147728	4.9692216941001554e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	16	16	0	1	0.5229807047544135	2.7389362429529266e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	17	17	0	1	0.33979660076528306	2.168195767497211e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	18	18	0	1	3.7436793438594114	8.32381823292859e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	19	19	0	1	0.48437376070894445	1.656547117335903e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	20	20	0	1	-1.0393158532882585	3.865548840788012e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	21	21	0	1	-0.922013317960058	1.835164333614729e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	22	22	0	1	-0.9516411408717507	4.209065853219109e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	23	23	0	1	-1.526257198943766	1.3896807748267759e-14	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	competition	Competition clock	ctrl_trend	24	24	0	1	-0.6575103820330224	8.349599387702411e-15	0.0	37	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-12	-12	0	1	-2.2180686991061407	7.640399661428575e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-11	-11	0	1	-2.2145868833315085	1.0731900677991384e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-10	-10	0	1	-2.28851785542437	1.831026719408908e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-9	-9	0	1	-2.117258129811903	6.936895214610282e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-8	-8	0	1	-1.9294838793602622	9.930136612989181e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-7	-7	0	1	-1.9277858277182622	1.0137914307627427e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-6	-6	0	1	-1.616312262613425	1.0308774581625764e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-5	-5	0	1	-1.6334497846054001	8.049800534370721e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-4	-4	0	1	-1.194339420590497	9.717917461907989e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-3	-3	0	1	-1.113426649433067	3.1312001066281072e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	-2	-2	0	1	-0.04842906225148269	8.070772694621633e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	0	0	0	1	-0.44098732267719765	2.3014424838533983e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	1	1	0	1	-0.5277952162743622	3.7831456103367915e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	2	2	0	1	2.97246373721174	5.843492770130484e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	3	3	0	1	-0.19046563554676643	5.275937879922239e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	4	4	0	1	-1.617779039152004	4.829880320622423e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	5	5	0	1	-1.4041002934318363	8.571858526631558e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	6	6	0	1	-1.3373519059515608	1.23708938889991e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	7	7	0	1	-1.8155917536315973	9.930136612989086e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	8	8	0	1	-0.8504687263289084	9.144356508438763e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	9	9	0	1	-2.1421210457498203	9.930136612989062e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	10	10	0	1	-1.6433317564631338	1.0731900677991237e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	11	11	0	1	-1.4693724738165153	6.9368952146102945e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	12	12	0	1	-1.1067632036971107	9.144356508438926e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	13	13	0	1	-1.2429077140711073	9.144356508438903e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	14	14	0	1	-0.4957919919052971	7.640399661428447e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	15	15	0	1	-1.3666309478106373	8.379058453350887e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	16	16	0	1	-0.6592746422173557	8.3790584533508e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	17	17	0	1	-1.3389577340872076	9.144356508438881e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	18	18	0	1	-1.5280811912417684	9.144356508438825e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	19	19	0	1	-1.5604282677571828	9.93013661298912e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	20	20	0	1	-1.649657079838355	9.144356508438793e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	21	21	0	1	-1.5721888440476002	1.0731900677991218e-14	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	22	22	0	1	-1.7375625397927923	9.93013661298911e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	baseline	23	23	0	1	-1.4818992238370208	9.930136612989088e-15	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-12	-12	0	1	-1.1470022518490444	2.873482967065264e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-11	-11	0	1	-1.240890113097764	2.791876381237025e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-10	-10	0	1	-1.4121907622140002	2.891407263078842e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-9	-9	0	1	-1.3383007136249123	2.910727062019655e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-8	-8	0	1	-1.2478961401966497	3.030444709379879e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-7	-7	0	1	-1.3435677655780167	2.826452291086894e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-6	-6	0	1	-1.1294638774965495	2.6197656075409395e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-5	-5	0	1	-1.243971076511906	2.4318876240048936e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-4	-4	0	1	-0.9022303895203638	2.11094212260708e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-3	-3	0	1	-0.9186872953863142	1.7595636884953608e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	-2	-2	0	1	0.04894061477189471	1.2963657125366092e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	0	0	0	1	-0.5383569997005679	1.3178908616967253e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	1	1	0	1	-0.7225345703210951	1.8455134379641105e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	2	2	0	1	2.680354706141628	2.301932243461417e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	3	3	0	1	-0.579944343640255	2.691979457875789e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	4	4	0	1	-2.1046274242688643	3.0300454826968343e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	5	5	0	1	-1.9883183555720654	3.362132453483742e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	6	6	0	1	-2.0189396451151564	3.6697433201947005e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	7	7	0	1	-2.5945491698185883	3.868869509706321e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	8	8	0	1	-1.726795819539248	3.778528144658349e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	9	9	0	1	-0.2518030474027255	2.580841074335926e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	10	10	0	1	0.14961656486056985	2.5462351259554576e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	11	11	0	1	0.22620617048381142	2.415057852212008e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	12	12	0	1	0.4914457635798488	2.28782309029686e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	13	13	0	1	0.2579315761824956	2.0930511323495977e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	14	14	0	1	0.9076776213249342	2.0413669437831046e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	15	15	0	1	-0.06053101160379848	2.1840503057904549e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	16	16	0	1	0.549455616966112	2.1849366702660916e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	17	17	0	1	-0.22759715192711072	2.1688986949857932e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	18	18	0	1	-0.5140902861050418	2.1761046679400165e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	19	19	0	1	-0.6438070396438289	2.2346767635412677e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	20	20	0	1	-0.8304055287483743	2.3508736971555556e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	21	21	0	1	-0.8503069699809904	2.4955235483623234e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	22	22	0	1	-1.1130503427495535	2.670912767479222e-13	0.0	36	1.0
exact	Haifa_Legacy_KL	Haifa-Legacy	1	privatization	Privatization clock	ctrl_trend	23	23	0	1	-0.9547567038171554	2.9372130612269535e-13	0.0	36	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-12	-12	0	1	0.1606907999865328	8.881784197001349e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-11	-11	0	1	0.07270052950472494	8.881784197001232e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-10	-10	0	1	0.1890533079542145	5.329070518200771e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-9	-9	0	1	0.17074215502508586	8.881784197001213e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-8	-8	0	1	-0.04966183612679487	5.617333549722829e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-7	-7	0	1	0.011307841288774035	5.967531746876393e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-6	-6	0	1	-0.05273660157614124	5.329070518200731e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-5	-5	0	1	-0.061745259200815264	6.813963530355085e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-4	-4	0	1	-0.0239567394028537	4.9337605988555914e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-3	-3	0	1	-0.048329438748236815	4.97923400805248e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	-2	-2	0	1	0.015202199585733212	5.329070518200678e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	0	0	0	1	0.11322565718475808	2.9265637772651767e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	1	1	0	1	-0.05632062068129967	4.979234008052478e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	2	2	0	1	0.054794118703568984	4.553654836042125e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	3	3	0	1	0.04728966321369707	6.813963530355045e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	4	4	0	1	-0.11526727871395614	5.4956440230841704e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	5	5	0	1	-0.11677766284310702	6.97739115240359e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	6	6	0	1	-0.20843236560744138	5.617333549722643e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	7	7	0	1	-0.10991293733489627	1.0357851278622297e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	8	8	0	1	-0.05435114040630218	8.881784197001203e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	9	9	0	1	-0.020658416431874486	6.404745667978817e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	10	10	0	1	0.10511479461353446	5.61733354972278e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	11	11	0	1	0.062198991660137974	1.0357851278622276e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	12	12	0	1	0.24943603879347265	5.617333549722802e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	13	13	0	1	0.2600824769956222	8.881784197001208e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	14	14	0	1	0.4028029297939568	1.0357851278622297e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	15	15	0	1	0.36048376577533264	7.536443801682068e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	16	16	0	1	0.15947305101464426	4.491860201214288e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	17	17	0	1	0.2531820258800934	2.7974095480984617e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	18	18	0	1	0.33176585393749214	2.097519955288301e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	19	19	0	1	0.12179665696165642	6.452427813564777e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	20	20	0	1	-0.26956980504344763	1.8214619344168285e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	21	21	0	1	-0.14336311106284993	3.103000293312529e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	22	22	0	1	-0.12989765163429823	2.097519955288302e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	23	23	0	1	-0.28586958327879675	6.858801397531491e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	baseline	24	24	0	1	0.0763638644299518	4.114755024827547e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-12	-12	0	1	1.4786429261930953	1.8228371496071364e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-11	-11	0	1	1.2708388260560917	4.0009702620103673e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-10	-10	0	1	1.2673777748504786	1.1352018084413752e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-9	-9	0	1	1.1292527922662017	1.2997637057458922e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-8	-8	0	1	0.7890349714591913	1.0261662972574025e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-7	-7	0	1	0.7301908192196102	1.4065229872083919e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-6	-6	0	1	0.5463325466995714	6.720698014417914e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-5	-5	0	1	0.41751005941973696	1.2472225475847537e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-4	-4	0	1	0.3354847495625606	1.1533788967938681e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-3	-3	0	1	0.19129822056203818	7.397265376399969e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	-2	-2	0	1	0.1350160292408713	8.936813739259302e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	0	0	0	1	-0.006588172470388898	1.047327334613269e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	1	1	0	1	-0.2959482799915799	5.073531848078309e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	2	2	0	1	-0.30464737026185773	1.4722631984021618e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	3	3	0	1	-0.431965655406876	1.589488549363528e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	4	4	0	1	0.6188843586371204	6.163699927464045e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	5	5	0	1	0.49756014485282174	6.090893412994453e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	6	6	0	1	0.2860916124333439	1.033738876285122e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	7	7	0	1	0.26479721105073484	1.6115288875780548e-14	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	8	8	0	1	0.20054517832419716	9.061099854466622e-15	0.0	37	1.0
exact	Haifa_port_KL	Aggregate port	1	competition	Competition clock	ctrl_trend	9	9	0	1	0.1144240726434993	5.6624906507974604e-15	0.0	37	1.0
