design	table_group	reform	target	target_key	spec_name	event_time	m	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	7	7	7	-1.9654840291674043	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	8	8	8	-0.8442211872840346	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	9	9	9	-2.4417072105686635	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	10	10	10	-2.1243257274765606	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	11	11	11	-2.1117637881817237	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	12	12	12	-1.6409350079123501	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	13	13	13	-1.6158750528090187	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	14	14	14	-0.6638853570312169	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	15	15	15	-2.0444616246906224	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	16	16	16	-0.885640830947021	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	17	17	17	-2.040006377770622	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	18	18	18	-2.2084951417700225	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	19	19	19	-2.0849301021517066	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	20	20	20	-2.193233950495989	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	21	21	21	-2.003808094820418	inf		1.0	1.0	72	1.0
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	baseline	22	22	22	-2.21579076539099	inf		1.0	1.0	72	1.0
