family	series_id	series_display	is_main_series	reform	reform_display	spec_name	event_time	event_token	is_reference	observed_in_sample	beta	se	pvalue	n_obs	r2
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	14	14	0	1	-0.18959467460579615	2.3382194564734797e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	15	15	0	1	0.22007302246398286	4.3407092864704174e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	16	16	0	1	-0.3314610803706617	1.533045480774077e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	17	17	0	1	0.043151759898794495	5.79899578982155e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	18	18	0	1	-0.07755254794069355	1.642939306267889e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	19	19	0	1	-0.3335342787587239	6.719234794414524e-15	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	20	20	0	1	-0.4145288571799268	1.4319586918785698e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	21	21	0	1	-0.626556091749042	1.0900157099431282e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	22	22	0	1	-0.6800167316079841	1.4318624999690808e-14	0.0	36	1.0
exact	Haifa_Bayport_KL	Haifa-Bayport	0	privatization	Privatization clock	ctrl_trend	23	23	0	1	-0.814295921788653	1.2111887363972113e-14	0.0	36	1.0
