design	table_group	reform	target	target_key	spec_name	horizon	a	b	beta	se	pvalue	n_obs	r2	n_treated	n_control	n_post_treated	se_type
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	relaxed_tr	full_post	1	23	0.6286213444970551	0.45205189586749234	0.1643481134222491	72	0.17772859794248397	36	36	23	HC1
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	relaxed_tr	post_y1	1	12	0.9558917225616133	0.6138441432597664	0.11941774115695276	50	0.16951583432927797	25	25	12	HC1
TWFE	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	relaxed_tr	post_y1_2	1	23	0.6286213444970551	0.45205189586749234	0.1643481134222491	72	0.17772859794248397	36	36	23	HC1
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	full_post	1	23	-0.455525218744692	0.24767695381419652	0.0658871013067613	72	0.15553076984470693	36	36	23	HC1
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	post_y1	1	12	-0.7282611277691554	0.289641679526602	0.0119251353147593	50	0.13335784958651997	25	25	12	HC1
TWFE	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	post_y1_2	1	23	-0.455525218744692	0.24767695381419652	0.0658871013067613	72	0.15553076984470693	36	36	23	HC1
