design	table_group	reform	target	target_key	spec_name	event_time	m	j	beta	se	t	pvalue	n_event_obs	n_obs	r2
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	-2	-2	-2	0.0077331008915360044	0.0068717901409566335	1.1253400835752918	0.2604449503065527	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	0	0	0	0.47239491747950346	0.006871790140956549	68.74408382525871	0.0	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	1	1	1	0.4205290538612879	0.013743580281913147	30.598217148315666	1.2926564785084288e-205	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	2	2	2	0.3686631902430806	0.020615370422869723	17.882928256001794	1.6019783419381275e-71	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	3	3	3	0.27499385197118476	0.02748716056382624	10.00444739763638	1.4570285712188023e-23	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	4	4	4	0.22312798835297354	0.0343589507047827	6.494028012383818	8.357119825984037e-11	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	5	5	5	0.17126212473476266	0.04123074084573937	4.153748422215417	3.270727638266615e-05	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	6	6	6	0.19803377451936655	0.04810253098669599	4.11690966061927	3.839864977949462e-05	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	7	7	7	0.1461679109011534	0.05497432112765259	2.6588397619635105	0.007841024559750517	1.0	42	0.9385039876188463
NYT	privatization	haifa_priv	Haifa-Bayport	haifa_bayport_placebo	relaxed_tr	8	8	8	0.09430204728294367	0.06184611126860881	1.5247853963424294	0.1273126335685715	1.0	42	0.9385039876188463
